I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,3,23,0,56,9176.158599,1.041795,11.493889,4491.180382,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,56,349.614634,24.637800,37.891665,511.418161,161064,12254896,0,80532,0,0
10000000,3,22,1,56,378.318090,1.507535,35.841306,401.038797,5756332,19985024,0,356608,643,643
10000000,3,23,1,56,7854.721560,0.958132,34.003217,9317.854277,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,64,332.528969,24.663951,44.260712,517.259631,161064,12254896,0,80532,0,0
10000000,3,22,0,64,428.380660,1.379460,44.504013,404.952443,5756332,19985024,0,356608,643,643
10000000,3,23,0,64,9201.675120,1.169081,10.606760,4451.939093,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,64,355.698632,25.361222,37.260757,516.838258,161064,12254896,0,80532,0,0
10000000,3,22,1,64,382.823580,1.325978,35.286291,395.810493,5756332,19985024,0,356608,643,643
10000000,3,23,1,64,7986.921562,0.915050,33.612929,9974.141314,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,128,289.834870,28.975377,47.368466,278.143703,161064,12254896,0,80532,0,0
10000000,3,22,0,128,290.565932,2.047609,44.410328,297.214400,5756332,19985024,0,356608,643,643
10000000,3,23,0,128,9452.012181,2.143333,10.340689,5592.755844,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,128,276.386476,29.072392,37.412303,274.208310,161064,12254896,0,80532,0,0
10000000,3,22,1,128,277.031582,1.989826,32.893818,326.842583,5756332,19985024,0,356608,643,643
10000000,3,23,1,128,7661.997409,1.462074,32.448418,9806.807975,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,0,1985.015861,614.946093,803.976665,2473.853629,161064,12254896,0,80532,0,0
10000000,3,22,0,0,581.561943,49.795140,426.481344,395.747111,5756332,19985024,0,356608,643,0
10000000,3,23,0,0,1317.077885,36.683322,138.230088,358.832138,99024410,19999976,0,357142,713076,0
10000000,3,21,1,0,2106.250823,613.698336,1067.736354,2465.298376,161064,12254896,0,80532,0,0
10000000,3,22,1,0,769.915972,49.184664,587.400124,393.607126,5756332,19985024,0,356608,643,0
10000000,3,23,1,0,1701.053297,36.614989,285.726476,356.673684,99024410,19999976,0,357142,713076,0
10000000,3,21,0,1,2025.138473,722.622409,812.303449,3369.605994,161064,12254896,0,80532,0,0
10000000,3,22,0,1,584.718815,50.380306,430.445442,992.761274,5756332,19985024,0,356608,643,643
10000000,3,23,0,1,1260.714928,36.187680,141.301420,1628.400895,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,1,2181.554989,730.041356,1082.633051,3483.358511,161064,12254896,0,80532,0,0
10000000,3,22,1,1,766.633453,50.230818,589.705628,1272.319845,5756332,19985024,0,356608,643,643
10000000,3,23,1,1,1669.607186,36.197370,288.364408,1932.246826,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,2,1072.968937,364.134083,415.351374,1812.165825,161064,12254896,0,80532,0,0
10000000,3,22,0,2,417.191974,25.192683,227.385492,650.616387,5756332,19985024,0,356608,643,643
10000000,3,23,0,2,1544.229522,19.013575,109.575312,1561.034510,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,2,1152.007470,367.866674,548.931865,1864.762580,161064,12254896,0,80532,0,0
10000000,3,22,1,2,502.322264,25.083528,283.944504,790.827934,5756332,19985024,0,356608,643,643
10000000,3,23,1,2,2347.430687,18.216030,234.510199,2847.600784,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,4,553.423738,183.741338,217.957991,942.680957,161064,12254896,0,80532,0,0
10000000,3,22,0,4,300.734091,12.752863,123.838280,417.023943,5756332,19985024,0,356608,643,643
10000000,3,23,0,4,1868.248601,10.296366,44.711139,2311.882576,99024410,19999976,0,357142,713076,713076
