model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,674.123,186.547,2022-10-04.01:04:03
Flickr,2302926,22838276,2,4,1317.556438,100000,0,182.466786,108267,128208,10391183,1,1,11041,-1,-1,-1,2022-10-04.01:04:41
Flickr,2302926,22838276,2,4,1301.197912,0,100000,112.069664,108469,0,8484634,0,0,0,-1,-1,-1,2022-10-04.01:05:18
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2229.11,432.542,2022-10-04.01:06:28
StackOverflow,2601978,28183518,2,4,2314.580951,100000,0,1043.348413,101412,176253,42447819,10,11,47349,-1,-1,-1,2022-10-04.01:07:38
StackOverflow,2601978,28183518,2,4,2313.180707,0,100000,551.142252,101217,0,24353114,0,0,0,-1,-1,-1,2022-10-04.01:08:47
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5231.43,973.751,2022-10-04.01:10:52
wiki-edits-sh,4579815,6265043,2,4,280.160530,100000,0,1536.453674,100718,117356,77495536,6,6,11185,-1,-1,-1,2022-10-04.01:11:03
wiki-edits-sh,4579815,6265043,2,4,280.824022,0,100000,1500.869493,100835,0,47447004,0,0,0,-1,-1,-1,2022-10-04.01:11:13
wiki-edits-sh,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1277.05,645.558,2022-10-04.01:24:09
DBLP,1824702,8344615,4,4,957.981956,100000,0,39.046473,114890,144168,1028290,0,0,16774,-1,-1,-1,2022-10-04.01:24:27
DBLP,1824702,8344615,4,4,962.757136,0,100000,25.010661,112021,0,616056,0,0,0,-1,-1,-1,2022-10-04.01:24:45
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,579.55,220.716,2022-10-04.01:25:20
Flickr,2302926,22838276,4,4,1286.938471,100000,0,152.532793,106749,126443,9415831,1,1,11037,-1,-1,-1,2022-10-04.01:25:58
Flickr,2302926,22838276,4,4,1304.418453,0,100000,87.847419,106709,0,8099415,0,0,0,-1,-1,-1,2022-10-04.01:26:35
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2501.77,509.668,2022-10-04.01:27:45
StackOverflow,2601978,28183518,4,4,2328.889572,100000,0,708.547799,101352,176174,40381410,10,11,47414,-1,-1,-1,2022-10-04.01:28:55
StackOverflow,2601978,28183518,4,4,2318.229243,0,100000,351.816888,100865,0,23275732,0,0,0,-1,-1,-1,2022-10-04.01:30:02
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5138.15,961.847,2022-10-04.01:32:08
wiki-edits-sh,4579815,6265043,4,4,280.257230,100000,0,1731.098904,100480,118735,84911470,41,47,12957,-1,-1,-1,2022-10-04.01:32:19
wiki-edits-sh,4579815,6265043,4,4,279.810962,0,100000,1295.679938,100823,0,43447867,0,0,0,-1,-1,-1,2022-10-04.01:32:29
wiki-edits-sh,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1278.99,695.311,2022-10-04.01:44:27
DBLP,1824702,8344615,8,4,953.801119,100000,0,49.762927,114306,143888,994683,0,0,16798,-1,-1,-1,2022-10-04.01:44:45
DBLP,1824702,8344615,8,4,959.925931,0,100000,41.319524,112283,0,614674,0,0,0,-1,-1,-1,2022-10-04.01:45:02
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,426.82,259.35,2022-10-04.01:45:37
Flickr,2302926,22838276,8,4,1287.902926,100000,0,173.304479,107900,127620,8076098,1,1,11015,-1,-1,-1,2022-10-04.01:46:16
Flickr,2302926,22838276,8,4,1300.850179,0,100000,93.848821,106892,0,7366755,0,0,0,-1,-1,-1,2022-10-04.01:46:53
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2651.25,495.803,2022-10-04.01:48:03
StackOverflow,2601978,28183518,8,4,2318.211014,100000,0,611.307501,100999,175404,35237567,11,11,47456,-1,-1,-1,2022-10-04.01:49:12
StackOverflow,2601978,28183518,8,4,2321.257416,0,100000,276.815898,98036,0,21044091,0,0,0,-1,-1,-1,2022-10-04.01:50:21
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5256.83,1007.07,2022-10-04.01:52:25
wiki-edits-sh,4579815,6265043,8,4,280.379944,100000,0,2180.622508,99220,118613,92451107,64,69,14222,-1,-1,-1,2022-10-04.01:52:35
wiki-edits-sh,4579815,6265043,8,4,281.163659,0,100000,1263.123616,100542,0,51149594,0,0,0,-1,-1,-1,2022-10-04.01:52:45
wiki-edits-sh,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1279.22,780.145,2022-10-04.02:05:07
DBLP,1824702,8344615,16,4,947.617084,100000,0,60.009077,113589,142745,903224,1,1,16699,-1,-1,-1,2022-10-04.02:05:25
DBLP,1824702,8344615,16,4,962.894547,0,100000,51.938724,112981,0,623601,0,0,0,-1,-1,-1,2022-10-04.02:05:43
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,392.015,278.756,2022-10-04.02:06:18
Flickr,2302926,22838276,16,4,1290.415166,100000,0,196.889783,108363,127618,7497992,1,1,11026,-1,-1,-1,2022-10-04.02:06:56
Flickr,2302926,22838276,16,4,1305.348789,0,100000,109.240227,107114,0,7029854,0,0,0,-1,-1,-1,2022-10-04.02:07:34
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2829,577.785,2022-10-04.02:08:44
StackOverflow,2601978,28183518,16,4,2356.112250,100000,0,602.005518,100911,175074,28332450,10,10,47271,-1,-1,-1,2022-10-04.02:09:54
StackOverflow,2601978,28183518,16,4,2325.395891,0,100000,281.303388,97051,0,17759286,0,0,0,-1,-1,-1,2022-10-04.02:11:02
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5359.42,1128.36,2022-10-04.02:13:08
wiki-edits-sh,4579815,6265043,16,4,278.063459,100000,0,1447.385084,98531,116655,75471962,27,32,12865,-1,-1,-1,2022-10-04.02:13:18
wiki-edits-sh,4579815,6265043,16,4,282.702367,0,100000,1251.895268,100489,0,42864256,0,0,0,-1,-1,-1,2022-10-04.02:13:28
wiki-edits-sh,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1286.53,868.797,2022-10-04.02:25:57
DBLP,1824702,8344615,32,4,953.697477,100000,0,79.415428,114304,143471,932570,0,0,16622,-1,-1,-1,2022-10-04.02:26:16
DBLP,1824702,8344615,32,4,976.556565,0,100000,64.457778,113420,0,633062,0,0,0,-1,-1,-1,2022-10-04.02:26:33
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,379.303,268.315,2022-10-04.02:27:09
Flickr,2302926,22838276,32,4,1299.537885,100000,0,231.524845,108134,124828,7260462,0,0,10579,-1,-1,-1,2022-10-04.02:27:47
Flickr,2302926,22838276,32,4,1311.198690,0,100000,118.655806,106723,0,6688360,0,0,0,-1,-1,-1,2022-10-04.02:28:25
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2966.95,577.893,2022-10-04.02:29:35
StackOverflow,2601978,28183518,32,4,2359.636689,100000,0,646.984511,100782,174626,23888083,12,12,47183,-1,-1,-1,2022-10-04.02:30:44
StackOverflow,2601978,28183518,32,4,2327.822298,0,100000,232.756634,96041,0,14953271,0,0,0,-1,-1,-1,2022-10-04.02:31:52
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5441.01,1165.24,2022-10-04.02:33:59
wiki-edits-sh,4579815,6265043,32,4,283.563655,100000,0,1695.218405,98130,116164,82821168,43,50,13017,-1,-1,-1,2022-10-04.02:34:09
wiki-edits-sh,-1,-1,32,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-04.03:34:09
wiki-edits-sh,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1274.54,845.378,2022-10-04.03:47:01
DBLP,1824702,8344615,64,4,960.498641,100000,0,121.688441,114884,144016,951039,0,0,16616,-1,-1,-1,2022-10-04.03:47:20
DBLP,1824702,8344615,64,4,976.556375,0,100000,78.011860,114632,0,644851,0,0,0,-1,-1,-1,2022-10-04.03:47:38
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,388.79,270.061,2022-10-04.03:48:13
Flickr,2302926,22838276,64,4,1300.996615,100000,0,304.792626,108448,123977,7332917,1,1,11038,-1,-1,-1,2022-10-04.03:48:52
Flickr,2302926,22838276,64,4,1309.879668,0,100000,134.960397,107637,0,6975285,0,0,0,-1,-1,-1,2022-10-04.03:49:30
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2911.02,551.476,2022-10-04.03:50:40
StackOverflow,2601978,28183518,64,4,2356.913769,100000,0,762.585887,100917,174224,20654119,4,4,46875,-1,-1,-1,2022-10-04.03:51:51
StackOverflow,2601978,28183518,64,4,2346.209393,0,100000,245.711712,95463,0,14613715,0,0,0,-1,-1,-1,2022-10-04.03:52:58
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5442.2,1077.05,2022-10-04.03:55:04
wiki-edits-sh,4579815,6265043,64,4,282.239802,100000,0,3059.920849,98476,120724,102956015,110,125,17377,-1,-1,-1,2022-10-04.03:55:16
wiki-edits-sh,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-04.04:55:16
wiki-edits-sh,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1295.73,852.897,2022-10-04.05:07:48
DBLP,1824702,8344615,1,4,969.807987,100000,0,79.346915,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-04.05:08:06
DBLP,1824702,8344615,1,4,1002.137034,0,100000,56.673669,118187,0,656630,0,0,0,-1,-1,-1,2022-10-04.05:08:24
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,928.239,182.801,2022-10-04.05:08:59
Flickr,2302926,22838276,1,4,1304.650982,100000,0,242.658047,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-04.05:09:38
Flickr,2302926,22838276,1,4,1311.631779,0,100000,175.547765,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-04.05:10:15
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2880.64,423.585,2022-10-04.05:11:25
StackOverflow,2601978,28183518,1,4,2321.202513,100000,0,1627.663030,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-04.05:12:37
StackOverflow,2601978,28183518,1,4,2331.260571,0,100000,869.969397,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-04.05:13:44
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7420.14,1038.15,2022-10-04.05:15:52
wiki-edits-sh,4579815,6265043,1,4,280.414606,100000,0,1827.509198,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-04.05:16:03
wiki-edits-sh,4579815,6265043,1,4,282.363102,0,100000,1815.945707,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-04.05:16:13
wiki-edits-sh,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1397.62,673.256,2022-10-04.05:29:08
DBLP,1824702,8344615,2,4,959.709813,100000,0,50.594892,116651,146234,1120954,0,0,16722,-1,-1,-1,2022-10-04.05:29:26
DBLP,1824702,8344615,2,4,970.454727,0,100000,37.510401,115529,0,646117,0,0,0,-1,-1,-1,2022-10-04.05:29:44
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,659.118,175.952,2022-10-04.05:30:19
Flickr,2302926,22838276,2,4,1291.972784,100000,0,181.302219,108462,128427,10415982,1,1,11034,-1,-1,-1,2022-10-04.05:30:58
Flickr,2302926,22838276,2,4,1306.057822,0,100000,110.941192,108706,0,8475453,0,0,0,-1,-1,-1,2022-10-04.05:31:35
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2358.22,491.436,2022-10-04.05:32:44
StackOverflow,2601978,28183518,2,4,2313.998620,100000,0,1040.813652,101423,176226,42426564,10,11,47337,-1,-1,-1,2022-10-04.05:33:55
StackOverflow,2601978,28183518,2,4,2325.287846,0,100000,526.380887,101340,0,24329374,0,0,0,-1,-1,-1,2022-10-04.05:35:03
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5441.13,936.335,2022-10-04.05:37:09
wiki-edits-sh,4579815,6265043,2,4,281.330629,100000,0,1538.036718,100721,117350,77454077,7,7,11185,-1,-1,-1,2022-10-04.05:37:19
wiki-edits-sh,4579815,6265043,2,4,277.434796,0,100000,1504.011021,100832,0,47295376,0,0,0,-1,-1,-1,2022-10-04.05:37:29
wiki-edits-sh,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1287.2,648.012,2022-10-04.05:49:39
DBLP,1824702,8344615,4,4,959.426711,100000,0,38.517954,114989,144290,1035976,0,0,16776,-1,-1,-1,2022-10-04.05:49:57
DBLP,1824702,8344615,4,4,971.206132,0,100000,25.230656,111708,0,614737,0,0,0,-1,-1,-1,2022-10-04.05:50:15
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,566.759,225.603,2022-10-04.05:50:50
Flickr,2302926,22838276,4,4,1293.714673,100000,0,153.922307,106628,126332,9433481,1,1,11034,-1,-1,-1,2022-10-04.05:51:28
Flickr,2302926,22838276,4,4,1301.791489,0,100000,79.772698,106349,0,8086485,0,0,0,-1,-1,-1,2022-10-04.05:52:06
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2636.88,522.398,2022-10-04.05:53:15
StackOverflow,2601978,28183518,4,4,2318.805763,100000,0,713.402168,101375,176213,40365622,10,11,47439,-1,-1,-1,2022-10-04.05:54:26
StackOverflow,2601978,28183518,4,4,2320.313089,0,100000,356.661882,100863,0,23269595,0,0,0,-1,-1,-1,2022-10-04.05:55:34
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4971.56,938.252,2022-10-04.05:57:40
wiki-edits-sh,4579815,6265043,4,4,280.949204,100000,0,1746.814565,100549,118872,84921461,42,49,13039,-1,-1,-1,2022-10-04.05:57:51
wiki-edits-sh,4579815,6265043,4,4,280.462642,0,100000,1295.890866,100824,0,43407087,0,0,0,-1,-1,-1,2022-10-04.05:58:01
wiki-edits-sh,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1276.7,692.195,2022-10-04.06:10:24
DBLP,1824702,8344615,8,4,953.180074,100000,0,48.768683,114496,144030,967284,0,0,16824,-1,-1,-1,2022-10-04.06:10:42
DBLP,1824702,8344615,8,4,962.654415,0,100000,41.624859,112008,0,612835,0,0,0,-1,-1,-1,2022-10-04.06:10:59
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,412.793,257.721,2022-10-04.06:11:34
Flickr,2302926,22838276,8,4,1290.084533,100000,0,171.412959,107977,127575,8167885,1,1,11006,-1,-1,-1,2022-10-04.06:12:13
Flickr,2302926,22838276,8,4,1300.270459,0,100000,95.096876,106935,0,7296712,0,0,0,-1,-1,-1,2022-10-04.06:12:50
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2822.53,539.104,2022-10-04.06:14:00
StackOverflow,2601978,28183518,8,4,2333.159564,100000,0,615.183914,100967,175372,35207809,12,12,47408,-1,-1,-1,2022-10-04.06:15:11
StackOverflow,2601978,28183518,8,4,2326.783176,0,100000,274.988687,98135,0,21207191,0,0,0,-1,-1,-1,2022-10-04.06:16:19
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5161.76,1015.41,2022-10-04.06:18:25
wiki-edits-sh,4579815,6265043,8,4,281.193220,100000,0,1448.897111,99292,116217,76643808,13,14,11590,-1,-1,-1,2022-10-04.06:18:36
wiki-edits-sh,4579815,6265043,8,4,282.521572,0,100000,1277.810602,100553,0,43042009,0,0,0,-1,-1,-1,2022-10-04.06:18:45
wiki-edits-sh,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1259.01,778.297,2022-10-04.06:31:23
DBLP,1824702,8344615,16,4,956.097506,100000,0,60.062551,113635,143280,924180,0,0,16644,-1,-1,-1,2022-10-04.06:31:41
DBLP,1824702,8344615,16,4,969.097867,0,100000,53.660730,113068,0,623742,0,0,0,-1,-1,-1,2022-10-04.06:31:59
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,387.335,280.789,2022-10-04.06:32:34
Flickr,2302926,22838276,16,4,1294.285163,100000,0,192.997182,108071,126995,7596875,1,1,11044,-1,-1,-1,2022-10-04.06:33:12
Flickr,2302926,22838276,16,4,1301.139529,0,100000,108.001634,106897,0,6894358,0,0,0,-1,-1,-1,2022-10-04.06:33:49
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2884.62,580.515,2022-10-04.06:34:59
StackOverflow,2601978,28183518,16,4,2355.557213,100000,0,597.192475,100841,175019,28333841,6,6,47280,-1,-1,-1,2022-10-04.06:36:10
StackOverflow,2601978,28183518,16,4,2330.306649,0,100000,253.751527,97413,0,18219096,0,0,0,-1,-1,-1,2022-10-04.06:37:18
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5338.07,1136,2022-10-04.06:39:24
wiki-edits-sh,4579815,6265043,16,4,281.328536,100000,0,1748.157980,98428,117800,80788297,53,60,14261,-1,-1,-1,2022-10-04.06:39:35
wiki-edits-sh,4579815,6265043,16,4,281.992115,0,100000,1268.080251,100500,0,42638601,0,0,0,-1,-1,-1,2022-10-04.06:39:45
wiki-edits-sh,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1282.3,866.017,2022-10-04.06:52:29
DBLP,1824702,8344615,32,4,958.352523,100000,0,79.018161,113371,142013,911566,0,0,16549,-1,-1,-1,2022-10-04.06:52:48
DBLP,1824702,8344615,32,4,983.930046,0,100000,67.163549,113922,0,640510,0,0,0,-1,-1,-1,2022-10-04.06:53:06
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,380.342,260.405,2022-10-04.06:53:41
Flickr,2302926,22838276,32,4,1300.920555,100000,0,235.120508,108279,124640,7371438,1,1,10699,-1,-1,-1,2022-10-04.06:54:20
Flickr,2302926,22838276,32,4,1305.046510,0,100000,119.721999,107059,0,6578527,0,0,0,-1,-1,-1,2022-10-04.06:54:57
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2931.7,583.995,2022-10-04.06:56:08
StackOverflow,2601978,28183518,32,4,2378.938185,100000,0,633.307039,100822,174239,23839484,8,8,46813,-1,-1,-1,2022-10-04.06:57:18
StackOverflow,2601978,28183518,32,4,2337.103498,0,100000,254.615650,96291,0,15288468,0,0,0,-1,-1,-1,2022-10-04.06:58:26
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5504.28,1168.65,2022-10-04.07:00:32
wiki-edits-sh,4579815,6265043,32,4,284.252562,100000,0,1638.970131,97851,115195,77638233,21,22,12161,-1,-1,-1,2022-10-04.07:00:43
wiki-edits-sh,4579815,6265043,32,4,283.562279,0,100000,1256.118817,100345,0,50247066,0,0,0,-1,-1,-1,2022-10-04.07:00:53
wiki-edits-sh,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1293.09,820.745,2022-10-04.07:13:14
DBLP,1824702,8344615,64,4,962.602016,100000,0,119.372204,114453,143320,920784,0,0,16551,-1,-1,-1,2022-10-04.07:13:33
DBLP,1824702,8344615,64,4,987.016192,0,100000,78.630439,114482,0,644313,0,0,0,-1,-1,-1,2022-10-04.07:13:51
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,387.289,257.357,2022-10-04.07:14:27
Flickr,2302926,22838276,64,4,1302.273255,100000,0,307.829493,108725,122731,7412198,1,1,11018,-1,-1,-1,2022-10-04.07:15:06
Flickr,2302926,22838276,64,4,1315.345749,0,100000,133.112546,107600,0,6828288,0,0,0,-1,-1,-1,2022-10-04.07:15:43
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2938.03,569.28,2022-10-04.07:16:53
StackOverflow,2601978,28183518,64,4,2344.456138,100000,0,754.914312,100851,174443,20269601,6,6,46973,-1,-1,-1,2022-10-04.07:18:04
StackOverflow,2601978,28183518,64,4,2343.634218,0,100000,265.464795,95674,0,14802876,0,0,0,-1,-1,-1,2022-10-04.07:19:12
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5456.31,1057.24,2022-10-04.07:21:18
wiki-edits-sh,4579815,6265043,64,4,282.476097,100000,0,2579.335627,98449,119705,101002955,92,113,16434,-1,-1,-1,2022-10-04.07:21:29
wiki-edits-sh,4579815,6265043,64,4,286.225321,0,100000,1411.614748,100320,0,41285835,0,0,0,-1,-1,-1,2022-10-04.07:21:40
wiki-edits-sh,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1287.1,859.614,2022-10-04.07:34:51
DBLP,1824702,8344615,1,4,969.152342,100000,0,80.049641,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-04.07:35:09
DBLP,1824702,8344615,1,4,992.499129,0,100000,55.467803,118187,0,656630,0,0,0,-1,-1,-1,2022-10-04.07:35:27
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,850.783,176.373,2022-10-04.07:36:03
Flickr,2302926,22838276,1,4,1305.722965,100000,0,239.332890,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-04.07:36:41
Flickr,2302926,22838276,1,4,1315.269972,0,100000,177.365064,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-04.07:37:19
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2903.69,434.057,2022-10-04.07:38:28
StackOverflow,2601978,28183518,1,4,2323.932538,100000,0,1622.222168,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-04.07:39:39
StackOverflow,2601978,28183518,1,4,2329.111361,0,100000,849.387841,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-04.07:40:47
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7063.85,1001.11,2022-10-04.07:42:54
wiki-edits-sh,4579815,6265043,1,4,282.245066,100000,0,1828.790012,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-04.07:43:04
wiki-edits-sh,4579815,6265043,1,4,283.067492,0,100000,1817.739124,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-04.07:43:15
wiki-edits-sh,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1412.1,670.122,2022-10-04.07:55:36
DBLP,1824702,8344615,2,4,959.516195,100000,0,53.945687,116754,146392,1121413,0,0,16764,-1,-1,-1,2022-10-04.07:55:54
DBLP,1824702,8344615,2,4,963.226311,0,100000,37.365097,115361,0,646827,0,0,0,-1,-1,-1,2022-10-04.07:56:12
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,589.764,167.38,2022-10-04.07:56:47
Flickr,2302926,22838276,2,4,1313.868667,100000,0,182.426126,108467,128458,10401848,1,1,11041,-1,-1,-1,2022-10-04.07:57:25
Flickr,2302926,22838276,2,4,1311.866748,0,100000,113.656076,108684,0,8476770,0,0,0,-1,-1,-1,2022-10-04.07:58:03
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2215.79,433.143,2022-10-04.07:59:12
StackOverflow,2601978,28183518,2,4,2315.246656,100000,0,1014.359232,101389,176191,42397648,10,11,47332,-1,-1,-1,2022-10-04.08:00:23
StackOverflow,2601978,28183518,2,4,2328.785692,0,100000,537.225455,101237,0,24352192,0,0,0,-1,-1,-1,2022-10-04.08:01:31
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5077.32,944.905,2022-10-04.08:03:37
wiki-edits-sh,4579815,6265043,2,4,282.498801,100000,0,1534.534355,100705,117325,77425864,7,7,11175,-1,-1,-1,2022-10-04.08:03:47
wiki-edits-sh,4579815,6265043,2,4,283.063078,0,100000,1506.415418,100839,0,47314491,0,0,0,-1,-1,-1,2022-10-04.08:03:58
wiki-edits-sh,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1288.79,654.726,2022-10-04.08:16:42
DBLP,1824702,8344615,4,4,958.172649,100000,0,38.842602,114940,144272,1033535,0,0,16791,-1,-1,-1,2022-10-04.08:17:00
DBLP,1824702,8344615,4,4,965.797467,0,100000,25.848659,111644,0,615306,0,0,0,-1,-1,-1,2022-10-04.08:17:18
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,499.523,209.708,2022-10-04.08:17:53
Flickr,2302926,22838276,4,4,1291.091291,100000,0,155.241017,106476,126919,9388907,1,1,11039,-1,-1,-1,2022-10-04.08:18:31
Flickr,2302926,22838276,4,4,1299.870713,0,100000,86.064659,106407,0,8107501,0,0,0,-1,-1,-1,2022-10-04.08:19:09
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2598.91,504.078,2022-10-04.08:20:18
StackOverflow,2601978,28183518,4,4,2303.231568,100000,0,710.520539,101335,176037,40286352,10,11,47316,-1,-1,-1,2022-10-04.08:21:29
StackOverflow,2601978,28183518,4,4,2308.278055,0,100000,354.279016,100862,0,23172699,0,0,0,-1,-1,-1,2022-10-04.08:22:37
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4842.54,949.519,2022-10-04.08:24:42
wiki-edits-sh,4579815,6265043,4,4,282.400814,100000,0,1468.848777,100548,117909,80560685,22,25,11995,-1,-1,-1,2022-10-04.08:24:53
wiki-edits-sh,4579815,6265043,4,4,281.705472,0,100000,1323.460991,100822,0,42256180,0,0,0,-1,-1,-1,2022-10-04.08:25:03
wiki-edits-sh,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1277.37,699.189,2022-10-04.08:37:16
DBLP,1824702,8344615,8,4,956.002459,100000,0,49.659182,114330,143896,956199,0,0,16804,-1,-1,-1,2022-10-04.08:37:34
DBLP,1824702,8344615,8,4,963.055614,0,100000,39.995642,111651,0,606194,0,0,0,-1,-1,-1,2022-10-04.08:37:52
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,428.275,260.65,2022-10-04.08:38:27
