I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,2,22,0,2,372.279778,28.447032,222.687204,652.137729,5754230,19985528,0,356626,643,0
10000000,2,23,0,2,2028.226872,18.560101,71.719882,2432.649301,99024410,19999976,0,357142,713076,0
10000000,2,20,1,2,919.824837,407.027004,570.464001,1824.602086,0,10000000,0,0,0,0
10000000,2,21,1,2,940.742099,401.225330,609.096338,1822.115085,5010,10070140,0,2505,0,0
10000000,2,22,1,2,434.697241,28.396751,284.102245,711.225546,5754370,19985948,0,356641,643,0
10000000,2,23,1,2,2312.814049,17.988305,230.289976,2678.933884,99024410,19999976,0,357142,713076,0
10000000,2,20,0,4,396.831817,207.766992,234.142604,931.586117,0,10000000,0,0,0,0
10000000,2,21,0,4,440.251712,203.331188,241.329457,931.967802,4992,10069888,0,2496,0,0
10000000,2,22,0,4,252.035204,14.325806,116.764938,407.944881,5754797,19985332,0,356619,643,0
10000000,2,23,0,4,3575.455270,10.283039,36.466092,2229.320934,99024410,19999976,0,357142,713076,0
10000000,2,20,1,4,474.439574,208.069665,293.535585,948.044941,0,10000000,0,0,0,0
10000000,2,21,1,4,482.016465,203.441843,312.447541,947.253256,4974,10069636,0,2487,0,0
10000000,2,22,1,4,305.697017,14.386268,143.191892,437.889608,5754349,19985696,0,356632,643,0
10000000,2,23,1,4,2570.598147,9.130159,89.090420,3070.403985,99024410,19999976,0,357142,713076,0
10000000,2,20,0,8,277.098337,111.206815,139.229678,570.974747,0,10000000,0,0,0,0
10000000,2,21,0,8,278.992809,106.755601,143.184991,568.948999,5006,10070084,0,2503,0,0
10000000,2,22,0,8,345.079105,7.291758,90.554724,601.252238,5754424,19985696,0,356632,643,0
10000000,2,23,0,8,3624.490565,5.083122,21.452706,2176.977554,99024410,19999976,0,357142,713076,0
10000000,2,20,1,8,325.132503,111.168303,162.566387,586.304024,0,10000000,0,0,0,0
10000000,2,21,1,8,326.440611,107.046903,169.757901,582.953128,5034,10070476,0,2517,0,0
10000000,2,22,1,8,391.188877,7.325899,127.513696,626.762860,5754898,19986312,0,356654,643,0
10000000,2,23,1,8,4359.716547,4.660374,80.328216,5269.478905,99024410,19999976,0,357142,713076,0
10000000,2,20,0,16,229.774230,58.572486,83.923044,522.373691,0,10000000,0,0,0,0
10000000,2,21,0,16,230.018501,54.592593,81.540789,475.897252,5014,10070196,0,2507,0,0
10000000,2,22,0,16,284.475566,3.795545,63.073823,534.206647,5754665,19985388,0,356621,643,0
10000000,2,23,0,16,3669.315358,2.799683,14.371927,2456.357622,99024410,19999976,0,357142,713076,0
10000000,2,20,1,16,322.814700,58.466142,93.544573,514.395051,0,10000000,0,0,0,0
10000000,2,21,1,16,307.968002,54.421966,92.533008,477.278272,4974,10069636,0,2487,0,0
10000000,2,22,1,16,348.586584,3.742693,76.414156,509.231506,5754426,19985668,0,356631,643,0
10000000,2,23,1,16,5206.124091,2.472687,46.308062,6527.980095,99024410,19999976,0,357142,713076,0
10000000,2,20,0,24,222.813444,44.311794,71.583114,528.267615,0,10000000,0,0,0,0
10000000,2,21,0,24,223.832779,39.185290,65.285439,508.619377,5052,10070728,0,2526,0,0
10000000,2,22,0,24,286.552046,2.523470,49.085632,494.301362,5754767,19985332,0,356619,643,0
10000000,2,23,0,24,3751.243608,2.044449,13.270429,3653.804473,99024410,19999976,0,357142,713076,0
10000000,2,20,1,24,310.219027,44.294944,74.210258,523.940694,0,10000000,0,0,0,0
10000000,2,21,1,24,301.717927,39.104457,68.082211,505.717768,5068,10070952,0,2534,0,0
10000000,2,22,1,24,343.764712,2.550161,54.390824,458.403984,5754294,19985444,0,356623,643,0
10000000,2,23,1,24,5504.788529,1.733225,33.634628,6681.527992,99024410,19999976,0,357142,713076,0
10000000,2,20,0,32,217.802834,38.696988,67.659462,516.586732,0,10000000,0,0,0,0
10000000,2,21,0,32,221.649252,31.406430,59.111560,510.105899,4982,10069748,0,2491,0,0
10000000,2,22,0,32,321.982450,1.976137,54.025006,458.541119,5754424,19985808,0,356636,643,0
10000000,2,23,0,32,4181.107882,1.812299,13.093231,4210.552683,99024410,19999976,0,357142,713076,0
10000000,2,20,1,32,309.471083,38.679047,65.678336,512.627988,0,10000000,0,0,0,0
10000000,2,21,1,32,301.679313,31.375128,56.727305,506.249429,4764,10066696,0,2382,0,0
10000000,2,22,1,32,353.312316,1.970035,44.679949,438.013652,5755056,19985360,0,356620,643,0
10000000,2,23,1,32,5662.568248,1.361200,29.048727,6928.716614,99024410,19999976,0,357142,713076,0
10000000,2,20,0,40,219.173683,37.854552,65.673566,542.827703,0,10000000,0,0,0,0
10000000,2,21,0,40,224.669462,29.239615,55.912820,515.622936,4996,10069944,0,2498,0,0
10000000,2,22,0,40,358.187577,1.694394,51.043187,438.878348,5754865,19985248,0,356616,643,0
10000000,2,23,0,40,4644.497862,1.185162,12.254544,4307.378790,99024410,19999976,0,357142,713076,0
10000000,2,20,1,40,321.129520,37.837541,61.161908,529.965811,0,10000000,0,0,0,0
10000000,2,21,1,40,306.977773,29.233585,50.812877,521.940631,4800,10067200,0,2400,0,0
10000000,2,22,1,40,375.119625,1.656302,45.312446,417.966784,5755771,19985248,0,356616,1312,0
10000000,2,23,1,40,6668.681044,1.135070,28.241302,7667.881376,99024410,19999976,0,357142,713076,0
10000000,2,20,0,48,221.868899,37.531938,64.132457,547.969154,0,10000000,0,0,0,0
10000000,2,21,0,48,229.333264,28.581297,53.396410,529.479307,4884,10068376,0,2442,0,0
10000000,2,22,0,48,364.943420,1.506706,45.213752,425.528542,5754045,19985472,0,356624,643,0
10000000,2,23,0,48,4656.019816,1.243664,11.494491,4037.409108,99024410,19999976,0,357142,713076,0
10000000,2,20,1,48,317.874806,37.492606,58.870018,544.765793,0,10000000,0,0,0,0
10000000,2,21,1,48,310.239303,28.881920,47.943151,527.222308,5048,10070672,0,2524,0,0
10000000,2,22,1,48,384.388297,1.743756,37.297057,411.530291,5754040,19985332,0,356619,643,0
10000000,2,23,1,48,6822.031784,0.981983,27.872126,7874.960094,99024410,19999976,0,357142,713076,0
10000000,2,20,0,56,221.949582,37.870472,62.966756,544.157404,0,10000000,0,0,0,0
10000000,2,21,0,56,224.478001,29.061877,51.957077,531.178008,5014,10070196,0,2507,0,0
10000000,2,22,0,56,377.952585,1.593719,45.602029,414.527171,5755294,19985080,0,356610,643,0
10000000,2,23,0,56,7512.258528,1.067176,10.890775,4159.468538,99024410,19999976,0,357142,713076,0
10000000,2,20,1,56,323.452447,37.651602,57.261108,544.098991,0,10000000,0,0,0,0
10000000,2,21,1,56,315.556483,29.339789,46.261097,527.731067,5014,10070196,0,2507,0,0
10000000,2,22,1,56,397.421623,1.572968,36.256802,401.777573,5754738,19985584,0,356628,643,0
10000000,2,23,1,56,6744.780885,0.969112,27.783781,8451.957482,99024410,19999976,0,357142,713076,0
10000000,2,20,0,64,222.263733,38.018858,61.274112,549.650342,0,10000000,0,0,0,0
10000000,2,21,0,64,225.914712,29.184302,51.111059,532.666941,5000,10070000,0,2500,0,0
10000000,2,22,0,64,404.583414,1.370620,45.951864,405.965375,5754615,19985080,0,356610,643,0
10000000,2,23,0,64,7419.323882,0.892099,10.310370,4361.447472,99024410,19999976,0,357142,713076,0
10000000,2,20,1,64,319.201050,37.927174,55.942190,542.854493,0,10000000,0,0,0,0
10000000,2,21,1,64,314.833730,29.224335,45.365148,531.169723,5096,10071344,0,2548,0,0
10000000,2,22,1,64,404.094642,1.579898,35.136163,398.894726,5754372,19985388,0,356621,643,0
10000000,2,23,1,64,7240.933624,0.915930,28.818807,9012.764321,99024410,19999976,0,357142,713076,0
10000000,2,20,0,128,210.736909,38.037839,62.935075,346.461798,0,10000000,0,0,0,0
10000000,2,21,0,128,207.524250,30.850295,53.353827,333.105965,5032,10070448,0,2516,0,0
10000000,2,22,0,128,306.230694,2.154415,46.252156,298.071338,5755191,19985640,0,356630,643,0
10000000,2,23,0,128,4973.540753,1.610961,10.177384,4793.430047,99024410,19999976,0,357142,713076,0
10000000,2,20,1,128,281.719194,38.723918,56.260624,289.118646,0,10000000,0,0,0,0
10000000,2,21,1,128,275.963793,31.263684,45.490344,280.848416,5064,10070896,0,2532,0,0
10000000,2,22,1,128,307.116191,2.203756,32.724198,314.683861,5755161,19985416,0,356622,643,0
10000000,2,23,1,128,7008.251524,1.452914,32.777319,9178.387011,99024410,19999976,0,357142,713076,0
10000000,2,20,0,0,1330.615407,676.218764,875.900361,3310.760363,0,10000000,0,0,0,0
10000000,2,21,0,0,1353.464852,671.749099,896.969608,3321.339882,4876,10068264,0,2438,0,0
10000000,2,22,0,0,544.378695,55.347243,425.451029,994.529141,5754022,19985444,0,356623,643,0
10000000,2,23,0,0,1195.991295,36.647478,137.164181,1570.743488,99024410,19999976,0,357142,713076,0
10000000,2,20,1,0,1653.869521,683.533268,1122.124496,3370.481835,0,10000000,0,0,0,0
10000000,2,21,1,0,1696.581622,670.529952,1198.643860,3390.389435,4992,10069888,0,2496,0,0
10000000,2,22,1,0,636.586235,54.594931,583.421261,1120.071702,5753849,19985612,0,356629,643,0
10000000,2,23,1,0,1603.219376,36.931294,285.894623,1902.094525,99024410,19999976,0,357142,713076,0
10000000,2,20,0,1,1373.813949,808.433813,882.385788,3306.996225,0,10000000,0,0,0,0
10000000,2,21,0,1,1541.224216,790.882759,897.829954,3309.847041,5114,10071596,0,2557,0,0
10000000,2,22,0,1,534.165101,56.705472,428.850702,995.813135,5754672,19985080,0,356610,643,0
10000000,2,23,0,1,1193.294375,36.186143,142.407941,1540.744128,99024410,19999976,0,357142,713076,0
10000000,2,20,1,1,1717.945484,807.669380,1125.450190,3366.772802,0,10000000,0,0,0,0
10000000,2,21,1,1,1750.119752,789.639464,1191.754796,3372.901606,4868,10068152,0,2434,0,0
10000000,2,22,1,1,645.501676,56.418818,585.759027,1137.314968,5753763,19985220,0,356615,643,0
10000000,2,23,1,1,1591.031149,36.059431,287.560591,1920.209844,99024410,19999976,0,357142,713076,0
10000000,2,20,0,2,741.235815,407.013258,448.397347,1788.211055,0,10000000,0,0,0,0
10000000,2,21,0,2,840.520406,399.060627,458.682048,1790.661293,4888,10068432,0,2444,0,0
10000000,2,22,0,2,371.507372,28.495999,222.545817,650.840053,5754808,19985528,0,356626,643,0
10000000,2,23,0,2,1838.771429,19.234469,71.371378,1919.717989,99024410,19999976,0,357142,713076,0
10000000,2,20,1,2,923.819555,407.092003,569.922132,1823.546627,0,10000000,0,0,0,0
10000000,2,21,1,2,941.428286,399.406458,606.526723,1821.855268,4918,10068852,0,2459,0,0
10000000,2,22,1,2,432.700447,28.505336,284.140931,712.691098,5754573,19985248,0,356616,643,0
10000000,2,23,1,2,2290.286055,18.005600,231.388051,2639.460697,99024410,19999976,0,357142,713076,0
10000000,2,20,0,4,401.806296,208.108918,234.629057,931.144287,0,10000000,0,0,0,0
10000000,2,21,0,4,441.767212,203.533987,241.143151,931.255905,5012,10070168,0,2506,0,0
10000000,2,22,0,4,253.661117,14.368218,116.942852,407.398201,5754755,19985220,0,356615,643,0
10000000,2,23,0,4,3581.225385,9.374531,36.521171,2095.624030,99024410,19999976,0,357142,713076,0
10000000,2,20,1,4,477.344603,208.296686,293.198013,946.710102,0,10000000,0,0,0,0
10000000,2,21,1,4,485.372443,203.701845,312.277754,943.584576,4866,10068124,0,2433,0,0
10000000,2,22,1,4,305.245589,14.603597,143.129252,438.618020,5754378,19985528,0,356626,643,0
10000000,2,23,1,4,2565.065533,9.133830,89.310219,3073.402476,99024410,19999976,0,357142,713076,0
10000000,2,20,0,8,275.175619,111.164093,139.183659,575.786761,0,10000000,0,0,0,0
10000000,2,21,0,8,281.779136,106.837798,143.050229,564.481461,4872,10068208,0,2436,0,0
10000000,2,22,0,8,347.314029,7.355326,92.623799,606.084697,5753921,19985640,0,356630,643,0
10000000,2,23,0,8,3636.728419,5.267728,21.706718,2434.673052,99024410,19999976,0,357142,713076,0
10000000,2,20,1,8,326.137816,111.066370,162.657189,585.678955,0,10000000,0,0,0,0
10000000,2,21,1,8,326.412325,106.891082,169.448265,587.111263,4924,10068936,0,2462,0,0
10000000,2,22,1,8,391.396316,7.391297,129.236107,626.837568,5753817,19985556,0,356627,643,0
10000000,2,23,1,8,4327.148755,4.657758,79.976816,5301.584620,99024410,19999976,0,357142,713076,0
10000000,2,20,0,16,230.228574,58.569671,83.921678,521.457660,0,10000000,0,0,0,0
10000000,2,21,0,16,229.648564,54.454147,81.389668,470.095011,4814,10067396,0,2407,0,0
10000000,2,22,0,16,286.013578,3.756825,63.598444,522.604531,5754555,19985584,0,356628,643,0
10000000,2,23,0,16,3673.827199,2.683455,14.566211,2565.964925,99024410,19999976,0,357142,713076,0
10000000,2,20,1,16,315.735472,58.541755,93.565391,486.747038,0,10000000,0,0,0,0
10000000,2,21,1,16,304.566555,54.443163,92.447838,499.784611,5140,10071960,0,2570,0,0
10000000,2,22,1,16,347.262026,3.784786,73.896471,501.063425,5754395,19985584,0,356628,643,0
10000000,2,23,1,16,5212.598219,2.492957,47.711756,6534.310340,99024410,19999976,0,357142,713076,0
10000000,2,20,0,24,221.495515,44.410061,71.612058,527.324731,0,10000000,0,0,0,0
10000000,2,21,0,24,224.346255,39.108133,65.409237,508.203552,4860,10068040,0,2430,0,0
10000000,2,22,0,24,296.676264,2.517517,48.685729,494.132562,5754666,19985668,0,356631,643,0
10000000,2,23,0,24,4148.226725,1.793804,13.293769,2662.964581,99024410,19999976,0,357142,713076,0
10000000,2,20,1,24,311.416684,44.391066,74.213194,523.905300,0,10000000,0,0,0,0
10000000,2,21,1,24,300.903451,39.087428,67.934410,490.468719,4880,10068320,0,2440,0,0
10000000,2,22,1,24,351.055611,2.505077,54.207172,459.663470,5754403,19985780,0,356635,643,0
10000000,2,23,1,24,5395.906506,1.719180,35.418526,6870.690357,99024410,19999976,0,357142,713076,0
10000000,2,20,0,32,219.340147,38.729419,67.442292,528.755775,0,10000000,0,0,0,0
10000000,2,21,0,32,221.956145,31.392988,59.083223,498.295375,4944,10069216,0,2472,0,0
10000000,2,22,0,32,318.928795,1.943400,49.896336,445.408344,5755128,19985444,0,356623,643,0
10000000,2,23,0,32,3950.477032,1.462937,12.744751,4011.868888,99024410,19999976,0,357142,713076,0
10000000,2,20,1,32,318.822954,38.629401,65.625562,524.519338,0,10000000,0,0,0,0
10000000,2,21,1,32,303.408505,31.369894,56.708630,496.691242,4832,10067648,0,2416,0,0
10000000,2,22,1,32,350.378169,1.965491,44.327905,422.525481,5754439,19985640,0,356630,643,0
10000000,2,23,1,32,5871.753864,1.364843,29.884824,7035.796207,99024410,19999976,0,357142,713076,0
10000000,2,20,0,40,220.496333,37.803689,65.582265,544.435590,0,10000000,0,0,0,0
10000000,2,21,0,40,230.223061,29.212542,55.623773,515.917765,4922,10068908,0,2461,0,0
10000000,2,22,0,40,359.769060,1.663147,51.185748,442.677024,5753915,19985164,0,356613,643,0
10000000,2,23,0,40,3958.341166,1.413715,12.256877,4118.392895,99024410,19999976,0,357142,713076,0
10000000,2,20,1,40,318.137439,37.773495,61.257770,541.214324,0,10000000,0,0,0,0
10000000,2,21,1,40,312.376180,29.245311,50.740823,521.944758,5030,10070420,0,2515,0,0
10000000,2,22,1,40,370.441538,1.657677,44.797089,425.268388,5753998,19985388,0,356621,643,0
10000000,2,23,1,40,6460.237308,1.134812,29.063361,7516.509642,99024410,19999976,0,357142,713076,0
10000000,2,20,0,48,221.246352,37.524841,64.185830,539.203421,0,10000000,0,0,0,0
10000000,2,21,0,48,224.991802,28.547796,53.148630,528.934342,5186,10072604,0,2593,0,0
10000000,2,22,0,48,374.251660,1.623494,44.752032,422.219739,5753939,19985192,0,356614,643,0
