I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
90000000,2,20,0,32,1801.039714,710.846074,754.779980,4791.953899,0,90000000,0,0,0,0
90000000,2,21,0,32,1802.116057,313.161416,737.312153,4765.398966,1126132,105765848,0,563066,0,0
90000000,2,22,0,32,2694.955814,13.598892,383.105014,4141.646191,56797240,179918136,0,3211362,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,1995.714664,819.362613,850.718535,5337.537202,0,100000000,0,0,0,0
100000000,2,21,0,32,2011.068149,349.866998,826.765215,5171.282365,1250250,117503500,0,625125,0,0
100000000,2,22,0,32,2902.286871,18.011998,415.514737,4645.577686,62985558,199908704,0,3568168,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,218.299266,37.408521,66.871635,540.609317,0,10000000,0,0,0,0
10000000,2,21,0,32,243.711463,25.976832,48.395669,506.227707,124834,11747676,0,62417,0,0
10000000,2,22,0,32,442.296550,1.271516,42.934711,440.681479,6307568,19990792,0,356814,2485,0
10000000,2,23,0,32,3513.896053,1.584719,13.380654,4540.335884,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,423.668448,70.209441,143.021204,1041.769669,0,20000000,0,0,0,0
20000000,2,21,0,32,411.467395,56.464381,114.015950,1011.287391,250354,23504956,0,125177,0,0
20000000,2,22,0,32,761.340035,2.902786,82.566279,841.376004,12590785,39981528,0,713626,3780,0
20000000,2,23,0,32,13560.449362,3.146407,27.139293,15516.301262,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,623.747755,115.782466,220.230209,1563.059013,0,30000000,0,0,0,0
30000000,2,21,0,32,609.847419,89.823525,192.985662,1562.411694,374964,35249496,0,187482,0,0
30000000,2,22,0,32,1077.095562,4.323589,125.778212,1258.535430,18910110,59972936,0,1070462,3780,0
30000000,2,23,0,32,37148.567623,5.337363,39.988172,40102.772839,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,824.210783,191.899601,301.719147,2071.211118,0,40000000,0,0,0,0
40000000,2,21,0,32,804.398470,125.566261,280.271672,2095.835129,499058,46986812,0,249529,0,0
40000000,2,22,0,32,1262.445985,5.573563,163.652561,1716.084561,25167304,79963028,0,1427251,3780,0
40000000,2,23,0,32,82844.759256,6.967374,54.594498,79753.624580,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1022.806930,296.288725,388.362146,2656.021987,0,50000000,0,0,0,0
50000000,2,21,0,32,998.472610,162.496148,370.223745,2636.043364,625970,58763580,0,312985,0,0
50000000,2,22,0,32,1695.758400,6.953222,202.824874,2235.238385,31401083,99953792,0,1784064,5139,0
50000000,2,23,0,32,152026.995802,6.515914,70.299452,158719.084136,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1216.492965,402.429292,476.313808,3186.834741,0,60000000,0,0,0,0
60000000,2,21,0,32,1196.004882,200.272249,457.986790,3081.844129,749740,70496360,0,374870,0,0
60000000,2,22,0,32,1756.091347,8.908908,242.206575,2710.284040,37814604,119946292,0,2140939,3780,0
60000000,2,23,0,32,226060.567835,8.447599,81.340532,231411.938299,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1407.625735,507.568854,567.933992,3629.306772,0,70000000,0,0,0,0
70000000,2,21,0,32,1394.268081,237.741125,553.528041,3704.679956,874204,82238856,0,437102,0,0
70000000,2,22,0,32,2194.944264,10.657453,293.029921,3165.914799,44207409,139936188,0,2497721,5139,0
70000000,2,23,0,32,397581.473754,9.344331,95.881027,398397.301386,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1602.237823,610.484057,661.649209,4148.152528,0,80000000,0,0,0,0
80000000,2,21,0,32,1595.382525,275.646140,645.079550,4007.255555,1000474,94006636,0,500237,0,0
80000000,2,22,0,32,2326.430774,12.229706,322.061262,3708.219937,50419323,159926420,0,2854515,3780,0
80000000,2,23,0,32,585539.166885,11.858118,109.633165,591136.336082,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1805.067770,709.284315,754.192298,4669.666247,0,90000000,0,0,0,0
90000000,2,21,0,32,1803.180916,313.070230,737.541809,4767.309543,1125848,105761872,0,562924,0,0
90000000,2,22,0,32,2387.916092,14.557607,389.208008,4143.701853,56724853,179918556,0,3211377,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2002.394730,812.694141,849.636435,5344.572337,0,100000000,0,0,0,0
100000000,2,21,0,32,2011.119210,349.860792,830.741759,5317.747374,1250750,117510500,0,625375,0,0
100000000,2,22,0,32,2678.022338,16.309984,437.724542,4699.880058,62980732,199907668,0,3568131,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,218.344041,37.461935,66.860249,518.388958,0,10000000,0,0,0,0
10000000,2,21,0,32,221.856174,24.521570,48.123011,491.279104,125436,11756104,0,62718,0,0
10000000,2,22,0,32,431.254924,1.398571,51.399883,423.951765,6274440,19990484,0,356803,2485,0
10000000,2,23,0,32,3548.205568,1.841681,12.019964,4512.592084,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,417.511984,70.113251,142.962500,1071.574904,0,20000000,0,0,0,0
20000000,2,21,0,32,412.652803,56.550048,113.804787,1009.880422,249286,23490004,0,124643,0,0
20000000,2,22,0,32,754.544756,2.904277,81.880374,840.381364,12563090,39981360,0,713620,2485,0
20000000,2,23,0,32,13426.889948,4.066198,25.923981,15605.283109,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,623.093489,115.608627,220.427502,1562.545739,0,30000000,0,0,0,0
30000000,2,21,0,32,636.127879,89.584871,194.414187,1563.641107,374672,35245408,0,187336,0,0
30000000,2,22,0,32,1104.481634,4.268227,121.454062,1289.058731,18952012,59973188,0,1070471,3780,0
30000000,2,23,0,32,37506.000615,5.221138,40.159204,40170.299750,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,824.136999,192.537955,301.896960,2126.572249,0,40000000,0,0,0,0
40000000,2,21,0,32,806.699518,125.603204,279.917911,2095.398690,500370,47005180,0,250185,0,0
40000000,2,22,0,32,1253.217132,5.710239,166.933748,1757.209395,25208809,79963140,0,1427255,5139,0
40000000,2,23,0,32,82488.085264,5.231899,53.510376,86200.185057,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1018.428457,294.408466,388.081184,2591.548355,0,50000000,0,0,0,0
50000000,2,21,0,32,1001.481268,162.895582,366.717112,2563.296862,624654,58745156,0,312327,0,0
50000000,2,22,0,32,1546.444204,7.157143,203.846370,2197.726671,31491661,99953456,0,1784052,3780,0
50000000,2,23,0,32,151859.674219,6.467302,70.692517,157427.529332,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1217.996650,405.665025,477.030072,3108.023046,0,60000000,0,0,0,0
60000000,2,21,0,32,1201.428216,200.150201,461.611128,3161.132776,749910,70498740,0,374955,0,0
60000000,2,22,0,32,1786.814530,8.620336,259.867859,2682.248374,37763399,119946040,0,2140930,3780,0
60000000,2,23,0,32,227081.475782,7.319880,85.018942,256999.797615,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1408.252263,505.205017,567.290943,3721.811281,0,70000000,0,0,0,0
70000000,2,21,0,32,1398.097600,237.866483,549.926757,3605.265048,875968,82263552,0,437984,0,0
70000000,2,22,0,32,1996.766796,10.793987,290.539096,3202.854322,44056904,139935656,0,2497702,3780,0
70000000,2,23,0,32,396726.886557,10.637263,97.037388,402583.742303,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1608.503190,614.011524,660.969539,4256.883148,0,80000000,0,0,0,0
80000000,2,21,0,32,1596.592735,275.756222,641.724622,4127.690321,1000932,94013048,0,500466,0,0
80000000,2,22,0,32,2374.040565,12.136589,333.671115,3658.594564,50441352,159927092,0,2854539,3780,0
80000000,2,23,0,32,593618.615493,11.099534,109.982466,533263.452268,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1800.190317,713.074363,755.610309,4671.787111,0,90000000,0,0,0,0
90000000,2,21,0,32,1796.025640,313.220875,733.875885,4644.283541,1124440,105742160,0,562220,0,0
90000000,2,22,0,32,2624.329441,13.359015,370.956867,4191.477301,56769877,179917464,0,3211338,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2008.228211,809.378193,849.015749,5374.688715,0,100000000,0,0,0,0
100000000,2,21,0,32,2011.779240,349.650858,830.549017,5333.973255,1252096,117529344,0,626048,0,0
100000000,2,22,0,32,3052.190634,16.577416,420.700520,4292.918145,62931058,199908396,0,3568157,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,218.200101,37.414154,66.895603,521.940491,0,10000000,0,0,0,0
10000000,2,21,0,32,260.605794,26.595952,48.283989,495.841890,124858,11748012,0,62429,0,0
10000000,2,22,0,32,430.038477,1.348808,46.479881,546.653460,6285272,19990960,0,356820,3780,0
10000000,2,23,0,32,3557.693757,1.614481,12.141620,4407.173678,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,432.897451,70.021829,142.978666,1064.198700,0,20000000,0,0,0,0
20000000,2,21,0,32,416.846420,56.393914,113.896976,1026.550376,249970,23499580,0,124985,0,0
20000000,2,22,0,32,764.476258,2.898847,84.144406,841.665679,12632387,39982088,0,713646,2485,0
20000000,2,23,0,32,13721.339992,3.098825,27.107183,15614.680926,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,626.586695,115.706755,219.966160,1557.942375,0,30000000,0,0,0,0
30000000,2,21,0,32,607.224059,89.830125,193.791227,1558.605656,375606,35258484,0,187803,0,0
30000000,2,22,0,32,1070.057070,4.434003,124.873236,1253.220693,18879470,59972012,0,1070429,3780,0
30000000,2,23,0,32,36985.339076,5.626206,39.456544,39808.268222,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,824.505638,192.470260,301.950014,2071.663134,0,40000000,0,0,0,0
40000000,2,21,0,32,799.454414,125.725473,277.980087,2044.076469,499294,46990116,0,249647,0,0
40000000,2,22,0,32,1388.415329,5.496091,165.048832,1753.858318,25188548,79963588,0,1427271,5139,0
40000000,2,23,0,32,81940.444215,6.418630,53.602282,86763.131980,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1024.495897,294.784594,387.614571,2591.200031,0,50000000,0,0,0,0
50000000,2,21,0,32,1003.959139,162.865048,367.145046,2564.944095,626486,58770804,0,313243,0,0
50000000,2,22,0,32,1717.859262,7.945858,205.072343,2196.341725,31535330,99954156,0,1784077,3780,0
50000000,2,23,0,32,151959.078509,7.501268,68.569237,142370.339124,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1219.823257,405.025146,476.064292,3108.482271,0,60000000,0,0,0,0
60000000,2,21,0,32,1200.251872,200.041175,461.767057,3166.462307,749450,70492300,0,374725,0,0
60000000,2,22,0,32,2026.155997,8.429449,249.924886,2724.733706,37785225,119944332,0,2140869,3780,0
60000000,2,23,0,32,248181.556771,7.484027,81.075555,231896.632561,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1409.096891,507.010668,567.580307,3726.274306,0,70000000,0,0,0,0
70000000,2,21,0,32,1395.747867,237.824069,553.171627,3520.469158,875288,82254032,0,437644,0,0
70000000,2,22,0,32,2156.858996,10.748210,295.690358,3206.824154,44204661,139936496,0,2497732,3780,0
70000000,2,23,0,32,351556.592170,8.208614,97.686233,403127.664666,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1601.227929,613.447147,660.556784,4257.065765,0,80000000,0,0,0,0
80000000,2,21,0,32,1598.722050,275.598237,641.985181,3931.198960,1000784,94010976,0,500392,0,0
80000000,2,22,0,32,2467.237179,11.922268,335.078775,3694.558594,50451731,159927456,0,2854552,3780,0
80000000,2,23,0,32,586459.662644,10.596652,110.450724,598403.421221,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1797.949588,708.382290,754.086034,4671.588330,0,90000000,0,0,0,0
90000000,2,21,0,32,1798.887520,313.056166,733.839351,4650.997845,1123622,105730708,0,561811,0,0
90000000,2,22,0,32,2767.362768,14.764204,382.833990,4136.207561,56720304,179917044,0,3211323,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2003.669118,814.949101,850.447132,5363.919617,0,100000000,0,0,0,0
100000000,2,21,0,32,2017.707398,349.729146,830.058359,5329.360777,1248748,117482472,0,624374,0,0
100000000,2,22,0,32,2964.123729,16.695180,427.589778,4669.824794,62970179,199907948,0,3568141,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,217.229972,37.500129,66.855577,518.529815,0,10000000,0,0,0,0
10000000,2,21,0,32,261.011053,26.469573,48.404471,503.255936,125340,11754760,0,62670,0,0
10000000,2,22,0,32,442.958431,1.304886,41.541874,441.741330,6317317,19990820,0,356815,3780,0
10000000,2,23,0,32,3502.161802,2.272628,12.348623,4555.539147,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,420.906993,70.149190,143.004258,1072.360418,0,20000000,0,0,0,0
20000000,2,21,0,32,414.968377,56.474190,113.844819,1032.264968,250068,23500952,0,125034,0,0
20000000,2,22,0,32,770.433727,2.969288,82.333878,841.545841,12615989,39981192,0,713614,3780,0
20000000,2,23,0,32,13554.830575,3.938751,26.762617,15348.299933,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,628.094613,115.526204,220.015222,1602.966571,0,30000000,0,0,0,0
30000000,2,21,0,32,609.889139,89.900387,193.524937,1564.418401,375308,35254312,0,187654,0,0
30000000,2,22,0,32,1018.034159,4.352748,128.618111,1290.064323,18842381,59971928,0,1070426,3780,0
30000000,2,23,0,32,37115.703169,5.564910,40.991384,39831.913779,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,823.255200,192.394399,301.815147,2124.283758,0,40000000,0,0,0,0
40000000,2,21,0,32,806.228137,125.571057,277.404701,2043.351424,500884,47012376,0,250442,0,0
40000000,2,22,0,32,1408.588403,5.413964,161.561945,1755.288760,25157965,79963280,0,1427260,3780,0
40000000,2,23,0,32,82799.830635,6.709501,56.634545,79118.372732,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1020.833355,293.844427,387.613735,2660.502678,0,50000000,0,0,0,0
50000000,2,21,0,32,1004.462038,162.707909,370.061645,2629.670470,624262,58739668,0,312131,0,0
50000000,2,22,0,32,1616.990898,7.319077,201.100895,2232.913195,31530680,99953260,0,1784045,3780,0
50000000,2,23,0,32,151728.566583,6.218580,70.467301,142436.295762,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1217.088400,401.540167,477.052158,3107.961153,0,60000000,0,0,0,0
60000000,2,21,0,32,1202.402164,200.102680,461.397219,3162.934902,749870,70498180,0,374935,0,0
60000000,2,22,0,32,1770.641953,9.707962,241.456179,2664.564681,37750048,119944724,0,2140883,3780,0
60000000,2,23,0,32,227441.867140,8.421296,81.912644,255171.313041,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1410.527660,509.259723,567.742858,3721.521978,0,70000000,0,0,0,0
70000000,2,21,0,32,1392.382863,238.134868,549.815429,3605.082592,875306,82254284,0,437653,0,0
70000000,2,22,0,32,2173.581086,10.401063,295.014915,3171.971507,44097666,139935264,0,2497688,3780,0
70000000,2,23,0,32,389796.524422,8.657107,98.342604,405264.332086,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1604.505214,611.835076,660.073057,4257.303928,0,80000000,0,0,0,0
80000000,2,21,0,32,1597.805791,275.534495,645.668440,4239.390518,1000932,94013048,0,500466,0,0
80000000,2,22,0,32,2133.517562,11.601595,343.059686,3704.923864,50403117,159926504,0,2854518,3780,0
80000000,2,23,0,32,525242.375311,10.977039,113.690384,601416.930793,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1798.349000,715.359820,755.858346,4671.906740,0,90000000,0,0,0,0
90000000,2,21,0,32,1809.649372,312.961777,737.558588,4768.732008,1126154,105766156,0,563077,0,0
90000000,2,22,0,32,2639.933441,14.356226,369.556022,4186.762881,56661947,179917156,0,3211327,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2001.259967,807.175713,849.531279,5233.154651,0,100000000,0,0,0,0
100000000,2,21,0,32,2006.269195,350.052079,826.404477,5197.146229,1249904,117498656,0,624952,0,0
100000000,2,22,0,32,3049.441502,16.756861,412.804019,4417.054783,63059667,199908788,0,3568171,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,216.005088,37.474963,67.014117,521.352492,0,10000000,0,0,0,0
10000000,2,21,0,32,241.475935,25.963488,48.285247,496.684381,124874,11748236,0,62437,0,0
10000000,2,22,0,32,438.091362,1.430553,44.008779,435.653115,6313335,19991156,0,356827,3780,0
10000000,2,23,0,32,3571.477893,1.444594,12.160282,4443.029792,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,417.613344,69.933206,142.878282,1067.430907,0,20000000,0,0,0,0
20000000,2,21,0,32,412.131953,56.345620,113.716514,1029.095885,249760,23496640,0,124880,0,0
20000000,2,22,0,32,749.032340,2.900877,82.255645,844.153889,12567597,39981024,0,713608,3780,0
20000000,2,23,0,32,13404.810543,3.165408,25.964528,15506.415818,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,624.961111,115.648539,219.847565,1562.579603,0,30000000,0,0,0,0
30000000,2,21,0,32,609.834168,89.798856,193.575234,1563.038753,375416,35255824,0,187708,0,0
30000000,2,22,0,32,1069.943042,4.385632,121.585209,1250.323468,18925303,59972320,0,1070440,3780,0
30000000,2,23,0,32,37569.515440,3.813458,39.551703,39939.140866,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,821.494898,192.798799,301.581926,2072.154163,0,40000000,0,0,0,0
40000000,2,21,0,32,806.869407,125.609964,279.959988,2096.407615,500866,47012124,0,250433,0,0
40000000,2,22,0,32,1361.577184,5.498060,166.139660,1755.737056,25187113,79963644,0,1427273,3780,0
40000000,2,23,0,32,82924.722633,5.387254,57.568536,85843.618939,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1023.409803,293.271756,387.653114,2656.942531,0,50000000,0,0,0,0
50000000,2,21,0,32,998.449296,162.799641,366.952678,2566.303761,625224,58753136,0,312612,0,0
50000000,2,22,0,32,1621.797291,7.016325,207.695442,2193.038711,31454390,99952280,0,1784010,3780,0
50000000,2,23,0,32,150177.870342,7.318909,69.548246,156882.178844,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1216.977267,403.398811,476.617172,3190.959271,0,60000000,0,0,0,0
60000000,2,21,0,32,1194.723893,200.433816,457.427798,3086.520802,750694,70509716,0,375347,0,0
60000000,2,22,0,32,2081.168526,8.545572,245.641198,2715.098043,37853428,119945060,0,2140895,3780,0
60000000,2,23,0,32,226941.131651,7.502767,81.412474,252681.762325,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1410.055737,506.643892,567.702520,3724.742224,0,70000000,0,0,0,0
70000000,2,21,0,32,1394.511381,237.713374,553.447227,3706.478623,874408,82241712,0,437204,0,0
70000000,2,22,0,32,2116.167300,10.686787,299.937624,3204.462827,44147802,139935880,0,2497710,3780,0
70000000,2,23,0,32,354147.617437,9.727526,97.781444,408509.549122,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1609.875220,607.620432,661.394263,4259.661766,0,80000000,0,0,0,0
80000000,2,21,0,32,1600.640717,275.239456,645.493608,4235.347575,1001570,94021980,0,500785,0,0
80000000,2,22,0,32,2425.475669,13.215787,336.565599,3667.210491,50387730,159925636,0,2854487,3780,0
80000000,2,23,0,32,589089.678541,9.177826,116.804483,583311.801946,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1798.638961,708.430396,754.876517,4673.039196,0,90000000,0,0,0,0
90000000,2,21,0,32,1805.294306,313.104340,737.493850,4770.786991,1124764,105746696,0,562382,0,0
90000000,2,22,0,32,2363.034709,14.624673,369.193173,4192.616079,56696710,179916316,0,3211297,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2008.122729,815.484822,849.445398,5374.758704,0,100000000,0,0,0,0
100000000,2,21,0,32,2011.885714,350.351701,826.386980,5211.308832,1249888,117498432,0,624944,0,0
100000000,2,22,0,32,2776.552076,16.546200,427.098498,4147.836041,63039229,199909040,0,3568180,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,217.635253,37.485177,66.880872,537.368377,0,10000000,0,0,0,0
10000000,2,21,0,32,245.310785,25.965257,48.373419,496.538406,124850,11747900,0,62425,0,0
10000000,2,22,0,32,437.059885,1.401931,40.642244,445.051952,6297668,19990988,0,356821,2485,0
10000000,2,23,0,32,3503.316171,2.268088,12.622627,4388.440263,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,418.192518,70.116763,142.957244,1035.754627,0,20000000,0,0,0,0
20000000,2,21,0,32,413.824349,56.403607,113.693894,1027.766031,249620,23494680,0,124810,0,0
20000000,2,22,0,32,779.712538,2.981909,79.906768,842.512803,12644183,39982396,0,713657,3780,0
20000000,2,23,0,32,13391.994578,2.728819,25.584420,15624.843398,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,623.297533,115.757594,220.091413,1595.154187,0,30000000,0,0,0,0
30000000,2,21,0,32,603.458423,90.086890,192.429782,1525.369290,375796,35261144,0,187898,0,0
30000000,2,22,0,32,1026.852172,4.283256,122.907855,1286.514523,18926878,59972628,0,1070451,3780,0
30000000,2,23,0,32,36485.172792,5.317201,40.271368,37371.057518,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,819.166908,192.341932,301.931920,2070.763464,0,40000000,0,0,0,0
40000000,2,21,0,32,805.231354,125.848175,277.579703,2044.768958,499398,46991572,0,249699,0,0
40000000,2,22,0,32,1352.278490,5.570652,168.589791,1756.263312,25186021,79963868,0,1427281,3780,0
40000000,2,23,0,32,83070.290211,6.921490,57.313910,86022.143311,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1018.780982,295.564421,387.667443,2590.238566,0,50000000,0,0,0,0
50000000,2,21,0,32,1002.025255,162.665457,366.839068,2567.141346,626258,58767612,0,313129,0,0
50000000,2,22,0,32,1604.208419,7.116689,214.047790,2197.398703,31458462,99953904,0,1784068,3780,0
50000000,2,23,0,32,150280.712029,7.340909,69.792183,158601.356798,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1215.879846,402.496156,476.378819,3110.468615,0,60000000,0,0,0,0
60000000,2,21,0,32,1197.326438,200.006881,461.758228,3160.748566,749994,70499916,0,374997,0,0
60000000,2,22,0,32,1822.607657,8.726730,245.478303,2679.582855,37800050,119944920,0,2140890,3780,0
60000000,2,23,0,32,253658.658849,8.605651,86.781768,232387.809855,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1413.186193,506.466479,567.850374,3723.250788,0,70000000,0,0,0,0
70000000,2,21,0,32,1456.418271,238.065852,549.086500,3606.222304,876808,82275312,0,438404,0,0
70000000,2,22,0,32,2118.141063,10.465811,301.681063,3213.948403,44102704,139935684,0,2497703,3780,0
70000000,2,23,0,32,397744.181528,8.327175,96.046222,359015.989854,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1604.970313,613.068288,660.580387,4150.673046,0,80000000,0,0,0,0
80000000,2,21,0,32,1594.716619,275.840700,641.268790,4125.363546,1001578,94022092,0,500789,0,0
80000000,2,22,0,32,2423.159663,13.021210,338.305862,3699.173099,50378434,159925384,0,2854478,3780,0
80000000,2,23,0,32,526405.318386,11.242162,109.142530,600715.338760,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1806.951526,711.731371,754.045540,4795.606665,0,90000000,0,0,0,0
90000000,2,21,0,32,1802.212289,313.137539,733.949312,4649.060875,1123808,105733312,0,561904,0,0
