model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
wikitalk,2394385,5021410,1,2,530.250738,100000,0,288.922950,100555,105692,13930926,0,-1,-1,2021-10-09.12:42:59
wiki_talk_en,2987536,24981163,1,2,748.396402,100000,0,450.126540,101106,106774,25243279,0,-1,-1,2021-10-09.12:43:07
ba-1m-8m,1000000,7999964,1,3,534.277400,0,100000,34.533514,21799,0,152899,21799,-1,-1,2021-10-09.12:43:13
baidu,2141301,17794839,1,3,1290.692596,0,100000,244.770956,99108,0,6065709,99108,-1,-1,2021-10-09.12:43:38
dbpedia,3966925,13820853,1,3,1496.989391,0,100000,553.127341,100927,0,1020838,100927,-1,-1,2021-10-09.12:43:54
er-1m-8m,1000000,8000000,1,3,860.900322,0,100000,38.460343,38970,0,428358,38970,-1,-1,2021-10-09.12:44:03
livej,4847571,68993773,1,3,4629.555227,0,100000,185.451615,112200,0,8338702,112200,-1,-1,2021-10-09.12:44:54
patent,6009555,16518948,1,3,3216.714991,0,100000,84.306435,107341,0,1499553,107341,-1,-1,2021-10-09.12:45:27
pokec,1632804,30622564,1,3,1711.640451,0,100000,121.730136,86286,0,3447900,86286,-1,-1,2021-10-09.12:45:51
rmat-1m-8m,999760,7810950,1,3,378.730011,0,100000,361.297445,99676,0,20453714,99676,-1,-1,2021-10-09.12:45:56
roadNetCA,1971281,5533214,1,3,510.330803,0,100000,21.113493,61517,0,97256,61517,-1,-1,2021-10-09.12:46:00
ssca2,1048577,157877986,1,3,939.391138,0,100000,1068.071516,1589221,0,120306462,1589221,-1,-1,2021-10-09.12:46:55
wiki-links,5710993,130160392,1,3,9053.803011,0,100000,981.978516,188974,0,49114811,188974,-1,-1,2021-10-09.12:49:08
wikitalk,2394385,5021410,1,3,421.565670,0,100000,333.753197,100678,0,10984470,100678,-1,-1,2021-10-09.12:49:12
wiki_talk_en,2987536,24981163,1,3,619.195976,0,100000,643.638917,100174,0,17194657,100174,-1,-1,2021-10-09.12:49:19
ba-1m-8m,1000000,7999964,1,2,620.457072,0,100000,254.633944,21885,0,307114,0,-1,-1,2021-10-09.12:49:35
baidu,2141301,17794839,1,2,1344.929236,0,100000,379.849301,99050,0,12153996,0,-1,-1,2021-10-09.12:50:01
dbpedia,3966925,13820853,1,2,1616.633815,0,100000,834.905944,101250,0,2011488,0,-1,-1,2021-10-09.12:50:21
er-1m-8m,1000000,8000000,1,2,929.604653,0,100000,377.131317,39265,0,863882,0,-1,-1,2021-10-09.12:50:39
livej,4847571,68993773,1,2,4687.863233,0,100000,354.768989,111818,0,16527522,0,-1,-1,2021-10-09.12:51:36
patent,6009555,16518948,1,2,3357.684561,0,100000,373.959516,107291,0,2947884,0,-1,-1,2021-10-09.12:52:16
pokec,1632804,30622564,1,2,1762.999534,0,100000,346.314485,86031,0,6804946,0,-1,-1,2021-10-09.12:52:44
rmat-1m-8m,999760,7810950,1,2,420.152017,0,100000,349.781558,99449,0,40825098,0,-1,-1,2021-10-09.12:52:50
roadNetCA,1971281,5533214,1,2,607.727091,0,100000,183.204740,60587,0,189694,0,-1,-1,2021-10-09.12:52:56
ssca2,1048577,157877986,1,2,1003.287801,0,100000,1770.598828,1593778,0,241569866,0,-1,-1,2021-10-09.12:54:00
wiki-links,5710993,130160392,1,2,9235.589079,0,100000,1180.536984,186686,0,111966704,0,-1,-1,2021-10-09.12:56:22
wikitalk,2394385,5021410,1,2,531.092786,0,100000,384.369917,100514,0,22103714,0,-1,-1,2021-10-09.12:56:26
wiki_talk_en,2987536,24981163,1,2,754.714390,0,100000,743.788674,101248,0,42507248,0,-1,-1,2021-10-09.12:56:34
ba-1m-8m,1000000,7999964,1,3,547.762977,100000,0,156.986575,22060,166818,1863522,354676,-1,-1,2021-10-09.12:56:41
baidu,2141301,17794839,1,3,1284.358672,100000,0,212.769534,98426,132663,10046958,818669,-1,-1,2021-10-09.12:57:05
dbpedia,3966925,13820853,1,3,1489.987876,100000,0,129.098258,100595,127162,1752930,1114532,-1,-1,2021-10-09.12:57:21
er-1m-8m,1000000,8000000,1,3,853.335924,100000,0,81.331030,39550,66618,663095,425369,-1,-1,2021-10-09.12:57:30
livej,4847571,68993773,1,3,4629.582154,100000,0,250.882671,114445,160609,11607808,783358,-1,-1,2021-10-09.12:58:21
patent,6009555,16518948,1,3,3207.090436,100000,0,196.739818,107846,182358,2384389,1015217,-1,-1,2021-10-09.12:58:54
pokec,1632804,30622564,1,3,1703.668836,100000,0,197.902834,86647,147379,6048698,728165,-1,-1,2021-10-09.12:59:18
rmat-1m-8m,999760,7810950,1,3,377.189946,100000,0,280.322580,100567,134105,31063702,636285,-1,-1,2021-10-09.12:59:23
roadNetCA,1971281,5533214,1,3,503.059965,100000,0,100.684137,61096,253181,618568,927272,-1,-1,2021-10-09.12:59:27
ssca2,1048577,157877986,1,3,951.266135,100000,0,2353.720371,1589378,1680398,125898251,11860682,-1,-1,2021-10-09.13:00:24
wiki-links,5710993,130160392,1,3,9060.135848,100000,0,794.756406,187119,216512,58908415,770551,-1,-1,2021-10-09.13:02:36
wikitalk,2394385,5021410,1,3,415.881484,100000,0,213.443985,100552,108906,14223364,1074384,-1,-1,2021-10-09.13:02:39
wiki_talk_en,2987536,24981163,1,3,616.728356,100000,0,329.629493,101104,110617,25399177,941316,-1,-1,2021-10-09.13:02:47
ba-1m-8m,1000000,7999964,1,13,543.040100,100000,0,230.592850,22002,156084,1691302,104223,4,-1,2021-10-09.13:02:53
baidu,2141301,17794839,1,13,1288.269932,100000,0,218.485042,99186,123448,8337669,112951,5,-1,2021-10-09.13:03:17
dbpedia,3966925,13820853,1,13,1505.778872,100000,0,161.689371,101293,124800,2612189,115137,3,-1,2021-10-09.13:03:34
er-1m-8m,1000000,8000000,1,13,853.729400,100000,0,116.940777,38723,61737,620046,52660,4,-1,2021-10-09.13:03:43
livej,4847571,68993773,1,13,4644.488564,100000,0,288.716224,110971,150668,9757423,134146,7,-1,2021-10-09.13:04:34
patent,6009555,16518948,1,13,3214.246024,100000,0,249.988259,107991,172811,2270646,149513,4,-1,2021-10-09.13:05:06
pokec,1632804,30622564,1,13,1711.196352,100000,0,219.070155,85454,132945,5112789,114211,4,-1,2021-10-09.13:05:31
rmat-1m-8m,999760,7810950,1,13,376.951083,100000,0,278.735214,100488,119095,25874564,110701,10,-1,2021-10-09.13:05:36
roadNetCA,1971281,5533214,1,13,503.167486,100000,0,154.010352,61019,231036,561202,186420,3,-1,2021-10-09.13:05:40
ssca2,1048577,157877986,1,13,992.571247,100000,0,1918.346135,1595173,1598763,120883666,2387434,5,-1,2021-10-09.13:06:36
wiki-links,5710993,130160392,1,13,9083.725616,100000,0,911.554869,188379,210447,53453473,200492,5,-1,2021-10-09.13:08:49
wikitalk,2394385,5021410,1,13,417.030335,100000,0,193.395151,100535,105412,12330540,103220,10,-1,2021-10-09.13:08:53
wiki_talk_en,2987536,24981163,1,13,618.151604,100000,0,274.684864,100101,105423,19112526,103050,9,-1,2021-10-09.13:09:00
ba-1m-8m,1000000,7999964,1,2,617.150838,100000,0,1221.736224,21997,111339,1850369,0,-1,-1,2021-10-09.13:09:17
baidu,2141301,17794839,1,2,1342.505172,100000,0,447.125868,103353,124975,14820838,0,-1,-1,2021-10-09.13:09:43
dbpedia,3966925,13820853,1,2,1622.763059,100000,0,326.068139,101101,117651,1775866,0,-1,-1,2021-10-09.13:10:03
er-1m-8m,1000000,8000000,1,2,929.215264,100000,0,330.772563,39731,55426,667013,0,-1,-1,2021-10-09.13:10:21
livej,4847571,68993773,1,2,4687.713284,100000,0,509.019686,112407,139955,11454175,0,-1,-1,2021-10-09.13:11:18
patent,6009555,16518948,1,2,3359.200562,100000,0,673.337909,107198,157166,2465675,0,-1,-1,2021-10-09.13:11:59
pokec,1632804,30622564,1,2,1775.915838,100000,0,527.839578,86229,125972,6088596,0,-1,-1,2021-10-09.13:12:27
rmat-1m-8m,999760,7810950,1,2,417.291570,100000,0,330.511689,99333,119322,28455579,0,-1,-1,2021-10-09.13:12:33
roadNetCA,1971281,5533214,1,2,596.822437,100000,0,457.224732,61709,202534,612763,0,-1,-1,2021-10-09.13:12:40
ssca2,1048577,157877986,1,2,1015.156904,100000,0,2187.112699,1598495,1660674,126038420,0,-1,-1,2021-10-09.13:13:43
wiki-links,5710993,130160392,1,2,9338.116536,100000,0,1027.128140,189909,205697,55647606,0,-1,-1,2021-10-09.13:16:06
wikitalk,2394385,5021410,1,2,532.737763,100000,0,295.962164,100605,105676,14268098,0,-1,-1,2021-10-09.13:16:10
wiki_talk_en,2987536,24981163,1,2,749.669389,100000,0,408.221025,99966,105473,21581149,0,-1,-1,2021-10-09.13:16:18
ba-1m-8m,1000000,7999964,1,3,539.755985,0,100000,34.581383,22189,0,155637,22189,-1,-1,2021-10-09.13:16:24
baidu,2141301,17794839,1,3,1287.812796,0,100000,245.699010,98906,0,6135925,98906,-1,-1,2021-10-09.13:16:48
dbpedia,3966925,13820853,1,3,1497.692939,0,100000,557.704754,101028,0,1105826,101028,-1,-1,2021-10-09.13:17:06
er-1m-8m,1000000,8000000,1,3,863.867304,0,100000,38.680129,39254,0,432447,39254,-1,-1,2021-10-09.13:17:15
livej,4847571,68993773,1,3,4649.549248,0,100000,186.162083,111682,0,8346227,111682,-1,-1,2021-10-09.13:18:06
patent,6009555,16518948,1,3,3214.454716,0,100000,84.976924,108914,0,1539365,108914,-1,-1,2021-10-09.13:18:38
pokec,1632804,30622564,1,3,1735.966604,0,100000,117.368182,84461,0,3267384,84461,-1,-1,2021-10-09.13:19:03
rmat-1m-8m,999760,7810950,1,3,384.265931,0,100000,390.279495,100727,0,22660128,100727,-1,-1,2021-10-09.13:19:08
roadNetCA,1971281,5533214,1,3,513.153317,0,100000,21.085179,61634,0,96959,61634,-1,-1,2021-10-09.13:19:12
ssca2,1048577,157877986,1,3,944.170795,0,100000,1072.909739,1590413,0,120437305,1590413,-1,-1,2021-10-09.13:20:07
wiki-links,5710993,130160392,1,3,9094.085151,0,100000,1037.830639,189038,0,51443295,189038,-1,-1,2021-10-09.13:22:20
wikitalk,2394385,5021410,1,3,420.567534,0,100000,306.896242,99907,0,9478283,99907,-1,-1,2021-10-09.13:22:23
wiki_talk_en,2987536,24981163,1,3,618.072907,0,100000,642.105812,99983,0,17289951,99983,-1,-1,2021-10-09.13:22:31
ba-1m-8m,1000000,7999964,1,2,629.699421,0,100000,257.481818,21860,0,306626,0,-1,-1,2021-10-09.13:22:47
baidu,2141301,17794839,1,2,1345.527280,0,100000,380.410845,98804,0,11978994,0,-1,-1,2021-10-09.13:23:13
dbpedia,3966925,13820853,1,2,1625.439904,0,100000,840.090620,100650,0,2306246,0,-1,-1,2021-10-09.13:23:33
er-1m-8m,1000000,8000000,1,2,923.870148,0,100000,380.387129,40075,0,882324,0,-1,-1,2021-10-09.13:23:51
livej,4847571,68993773,1,2,4696.888443,0,100000,349.777061,110977,0,15679236,0,-1,-1,2021-10-09.13:24:48
patent,6009555,16518948,1,2,3352.649481,0,100000,369.636293,106591,0,2952958,0,-1,-1,2021-10-09.13:25:28
pokec,1632804,30622564,1,2,1773.622903,0,100000,346.688805,86045,0,6775028,0,-1,-1,2021-10-09.13:25:56
rmat-1m-8m,999760,7810950,1,2,417.205401,0,100000,350.953818,99512,0,40935570,0,-1,-1,2021-10-09.13:26:02
roadNetCA,1971281,5533214,1,2,604.751871,0,100000,183.805584,61415,0,192792,0,-1,-1,2021-10-09.13:26:08
ssca2,1048577,157877986,1,2,1005.708535,0,100000,1764.915048,1591341,0,241017128,0,-1,-1,2021-10-09.13:27:11
wiki-links,5710993,130160392,1,2,9248.371299,0,100000,1112.055799,192771,0,102907538,0,-1,-1,2021-10-09.13:29:34
wikitalk,2394385,5021410,1,2,531.438592,0,100000,381.433450,100655,0,21550448,0,-1,-1,2021-10-09.13:29:38
wiki_talk_en,2987536,24981163,1,2,750.542445,0,100000,738.529807,101283,0,41998582,0,-1,-1,2021-10-09.13:29:46
ba-1m-8m,1000000,7999964,1,3,542.784776,100000,0,157.263082,22190,166740,1853706,361270,-1,-1,2021-10-09.13:29:53
baidu,2141301,17794839,1,3,1290.290687,100000,0,263.392958,103150,137284,14589198,826593,-1,-1,2021-10-09.13:30:17
dbpedia,3966925,13820853,1,3,1500.055823,100000,0,135.761683,101147,128705,1895074,1128414,-1,-1,2021-10-09.13:30:33
er-1m-8m,1000000,8000000,1,3,855.867928,100000,0,81.228878,38878,66181,658673,423686,-1,-1,2021-10-09.13:30:42
livej,4847571,68993773,1,3,4636.921692,100000,0,248.658551,113363,159877,11303073,786733,-1,-1,2021-10-09.13:31:33
patent,6009555,16518948,1,3,3209.283193,100000,0,194.912550,106148,182717,2435615,1001152,-1,-1,2021-10-09.13:32:06
pokec,1632804,30622564,1,3,1733.333192,100000,0,198.157707,86057,147136,6060938,721700,-1,-1,2021-10-09.13:32:30
rmat-1m-8m,999760,7810950,1,3,377.275282,100000,0,262.267165,99559,132756,28433175,633253,-1,-1,2021-10-09.13:32:35
roadNetCA,1971281,5533214,1,3,503.795632,100000,0,99.587718,61623,256994,631262,905514,-1,-1,2021-10-09.13:32:39
ssca2,1048577,157877986,1,3,968.991160,100000,0,2369.662001,1597951,1689525,126762465,11968772,-1,-1,2021-10-09.13:33:36
wiki-links,5710993,130160392,1,3,9033.900003,100000,0,766.139613,185330,214847,56057394,758616,-1,-1,2021-10-09.13:35:48
wikitalk,2394385,5021410,1,3,416.275531,100000,0,202.028198,99816,108731,13179035,1062456,-1,-1,2021-10-09.13:35:51
wiki_talk_en,2987536,24981163,1,3,616.178523,100000,0,316.124115,100100,110511,23751960,962612,-1,-1,2021-10-09.13:35:59
ba-1m-8m,1000000,7999964,1,13,539.817236,100000,0,229.332428,21924,156350,1709228,104255,4,-1,2021-10-09.13:36:05
baidu,2141301,17794839,1,13,1283.402927,100000,0,215.833366,98522,123076,8196152,112499,5,-1,2021-10-09.13:36:29
dbpedia,3966925,13820853,1,13,1501.955112,100000,0,148.483514,101100,124726,1522196,115113,3,-1,2021-10-09.13:36:46
er-1m-8m,1000000,8000000,1,13,852.247739,100000,0,119.236042,39714,63174,634788,53819,4,-1,2021-10-09.13:36:55
livej,4847571,68993773,1,13,4640.482303,100000,0,298.076444,113506,153826,10542028,137352,5,-1,2021-10-09.13:37:45
patent,6009555,16518948,1,13,3207.995229,100000,0,248.377607,106018,171400,2231298,147916,4,-1,2021-10-09.13:38:18
pokec,1632804,30622564,1,13,1716.690885,100000,0,219.583575,86208,133013,5142553,114576,4,-1,2021-10-09.13:38:43
rmat-1m-8m,999760,7810950,1,13,377.453759,100000,0,277.578274,100623,119050,25632032,110783,11,-1,2021-10-09.13:38:48
roadNetCA,1971281,5533214,1,13,501.710910,100000,0,153.796904,61400,232043,563952,187415,3,-1,2021-10-09.13:38:51
ssca2,1048577,157877986,1,13,951.923148,100000,0,1857.836152,1590083,1593314,120509832,2393413,6,-1,2021-10-09.13:39:48
wiki-links,5710993,130160392,1,13,9051.279212,100000,0,905.393213,187951,210318,54824765,200779,5,-1,2021-10-09.13:42:00
wikitalk,2394385,5021410,1,13,416.921164,100000,0,179.759473,100578,105471,12445302,103280,8,-1,2021-10-09.13:42:03
wiki_talk_en,2987536,24981163,1,13,616.584152,100000,0,270.960245,100079,105127,18649186,102829,9,-1,2021-10-09.13:42:11
ba-1m-8m,1000000,7999964,1,2,635.789060,100000,0,1229.216976,22103,111795,1859064,0,-1,-1,2021-10-09.13:42:28
baidu,2141301,17794839,1,2,1337.612050,100000,0,384.973379,98191,119504,10104960,0,-1,-1,2021-10-09.13:42:54
dbpedia,3966925,13820853,1,2,1613.564066,100000,0,324.373303,100528,117482,1813417,0,-1,-1,2021-10-09.13:43:13
er-1m-8m,1000000,8000000,1,2,926.555876,100000,0,334.874880,39770,55720,670259,0,-1,-1,2021-10-09.13:43:32
livej,4847571,68993773,1,2,4680.051141,100000,0,503.187284,111291,138576,11067665,0,-1,-1,2021-10-09.13:44:29
patent,6009555,16518948,1,2,3346.293626,100000,0,673.783245,106260,156814,2395448,0,-1,-1,2021-10-09.13:45:10
pokec,1632804,30622564,1,2,1770.563473,100000,0,525.277371,85330,125211,5895776,0,-1,-1,2021-10-09.13:45:38
rmat-1m-8m,999760,7810950,1,2,413.468912,100000,0,359.149720,100090,120128,30545257,0,-1,-1,2021-10-09.13:45:44
roadNetCA,1971281,5533214,1,2,590.303819,100000,0,458.218049,60903,204675,621239,0,-1,-1,2021-10-09.13:45:50
ssca2,1048577,157877986,1,2,1014.298672,100000,0,2174.597318,1584953,1645058,124765571,0,-1,-1,2021-10-09.13:46:54
wiki-links,5710993,130160392,1,2,9304.118513,100000,0,1120.720402,189951,206363,61474896,0,-1,-1,2021-10-09.13:49:16
wikitalk,2394385,5021410,1,2,528.869421,100000,0,295.647750,100596,105777,14566871,0,-1,-1,2021-10-09.13:49:20
wiki_talk_en,2987536,24981163,1,2,745.687526,100000,0,392.551463,100062,105621,21046478,0,-1,-1,2021-10-09.13:49:28
ba-1m-8m,1000000,7999964,1,3,533.396495,0,100000,34.220314,21806,0,152991,21806,-1,-1,2021-10-09.13:49:34
baidu,2141301,17794839,1,3,1284.057086,0,100000,246.533222,98825,0,6144968,98825,-1,-1,2021-10-09.13:49:59
dbpedia,3966925,13820853,1,3,1503.136029,0,100000,553.735255,101027,0,1149313,101027,-1,-1,2021-10-09.13:50:15
er-1m-8m,1000000,8000000,1,3,857.599729,0,100000,38.317541,39138,0,428923,39138,-1,-1,2021-10-09.13:50:24
livej,4847571,68993773,1,3,4643.398103,0,100000,193.065970,113296,0,8687598,113296,-1,-1,2021-10-09.13:51:15
patent,6009555,16518948,1,3,3197.418433,0,100000,83.281814,106869,0,1469257,106869,-1,-1,2021-10-09.13:51:47
pokec,1632804,30622564,1,3,1715.684275,0,100000,118.201275,85600,0,3358106,85600,-1,-1,2021-10-09.13:52:12
rmat-1m-8m,999760,7810950,1,3,381.165292,0,100000,390.192140,100697,0,22862189,100697,-1,-1,2021-10-09.13:52:17
roadNetCA,1971281,5533214,1,3,511.235324,0,100000,21.253782,61105,0,96442,61105,-1,-1,2021-10-09.13:52:20
ssca2,1048577,157877986,1,3,939.737962,0,100000,1075.057264,1594279,0,120773875,1594279,-1,-1,2021-10-09.13:53:16
wiki-links,5710993,130160392,1,3,9099.138237,0,100000,1016.652032,188079,0,50429273,188079,-1,-1,2021-10-09.13:55:28
wikitalk,2394385,5021410,1,3,421.091819,0,100000,330.611257,100452,0,11043970,100452,-1,-1,2021-10-09.13:55:32
wiki_talk_en,2987536,24981163,1,3,619.079785,0,100000,641.456971,99982,0,17282490,99982,-1,-1,2021-10-09.13:55:39
ba-1m-8m,1000000,7999964,1,2,621.774253,0,100000,257.517992,22028,0,309008,0,-1,-1,2021-10-09.13:55:55
baidu,2141301,17794839,1,2,1345.196832,0,100000,380.165282,98578,0,12080832,0,-1,-1,2021-10-09.13:56:22
dbpedia,3966925,13820853,1,2,1622.999268,0,100000,829.739388,100910,0,2023092,0,-1,-1,2021-10-09.13:56:42
er-1m-8m,1000000,8000000,1,2,933.823271,0,100000,374.748545,39504,0,871008,0,-1,-1,2021-10-09.13:57:00
livej,4847571,68993773,1,2,4700.830196,0,100000,359.661243,112807,0,17307356,0,-1,-1,2021-10-09.13:57:57
patent,6009555,16518948,1,2,3355.607895,0,100000,370.408836,106756,0,2980054,0,-1,-1,2021-10-09.13:58:37
pokec,1632804,30622564,1,2,1770.796088,0,100000,343.204346,85529,0,6771302,0,-1,-1,2021-10-09.13:59:05
rmat-1m-8m,999760,7810950,1,2,422.390307,0,100000,367.675111,100573,0,45545738,0,-1,-1,2021-10-09.13:59:11
roadNetCA,1971281,5533214,1,2,605.119327,0,100000,183.454660,61271,0,191650,0,-1,-1,2021-10-09.13:59:17
ssca2,1048577,157877986,1,2,1020.239991,0,100000,1763.012471,1587539,0,240321786,0,-1,-1,2021-10-09.14:00:21
wiki-links,5710993,130160392,1,2,9253.475773,0,100000,1169.023583,186462,0,109750656,0,-1,-1,2021-10-09.14:02:43
wikitalk,2394385,5021410,1,2,530.439251,0,100000,386.259191,100565,0,22223300,0,-1,-1,2021-10-09.14:02:47
wiki_talk_en,2987536,24981163,1,2,749.831978,0,100000,691.279156,100095,0,34087578,0,-1,-1,2021-10-09.14:02:56
ba-1m-8m,1000000,7999964,1,3,549.735982,100000,0,157.768108,21843,166833,1849104,366990,-1,-1,2021-10-09.14:03:02
baidu,2141301,17794839,1,3,1280.704919,100000,0,212.392686,98402,132962,10168250,808015,-1,-1,2021-10-09.14:03:26
dbpedia,3966925,13820853,1,3,1502.918694,100000,0,127.395980,100613,127503,1546524,1104955,-1,-1,2021-10-09.14:03:43
er-1m-8m,1000000,8000000,1,3,852.692633,100000,0,82.812131,39718,66727,665888,442742,-1,-1,2021-10-09.14:03:52
livej,4847571,68993773,1,3,4632.527917,100000,0,252.239294,113167,159564,11615226,775594,-1,-1,2021-10-09.14:04:42
patent,6009555,16518948,1,3,3212.382943,100000,0,199.318610,107722,182821,2439424,1020166,-1,-1,2021-10-09.14:05:15
pokec,1632804,30622564,1,3,1711.913039,100000,0,199.837625,86485,148561,6159649,724065,-1,-1,2021-10-09.14:05:39
rmat-1m-8m,999760,7810950,1,3,376.169242,100000,0,275.813195,100470,133599,30630656,633853,-1,-1,2021-10-09.14:05:44
roadNetCA,1971281,5533214,1,3,503.802325,100000,0,97.930017,61768,255703,628114,906199,-1,-1,2021-10-09.14:05:48
ssca2,1048577,157877986,1,3,949.687663,100000,0,2361.965610,1597194,1687247,126500938,11946981,-1,-1,2021-10-09.14:06:45
wiki-links,5710993,130160392,1,3,9049.648357,100000,0,769.995883,185776,214494,55513989,766253,-1,-1,2021-10-09.14:08:57
wikitalk,2394385,5021410,1,3,416.871828,100000,0,217.435488,100594,109118,14846436,1071103,-1,-1,2021-10-09.14:09:00
wiki_talk_en,2987536,24981163,1,3,615.540101,100000,0,285.648213,99951,109387,20997916,941320,-1,-1,2021-10-09.14:09:08
ba-1m-8m,1000000,7999964,1,13,543.279435,100000,0,231.326996,21919,156510,1727252,104681,4,-1,2021-10-09.14:09:14
baidu,2141301,17794839,1,13,1279.862006,100000,0,216.553866,98527,122879,8202180,112299,5,-1,2021-10-09.14:09:38
dbpedia,3966925,13820853,1,13,1498.374525,100000,0,149.264184,101289,124870,1528155,115309,3,-1,2021-10-09.14:09:55
er-1m-8m,1000000,8000000,1,13,849.688870,100000,0,118.512076,39766,62630,631346,52392,5,-1,2021-10-09.14:10:04
livej,4847571,68993773,1,13,4628.984612,100000,0,295.976175,113358,153515,10569252,136957,5,-1,2021-10-09.14:10:54
patent,6009555,16518948,1,13,3203.608888,100000,0,248.980960,106069,171546,2220225,148069,3,-1,2021-10-09.14:11:27
pokec,1632804,30622564,1,13,1708.817656,100000,0,219.187224,85897,132547,5161864,114136,4,-1,2021-10-09.14:11:51
rmat-1m-8m,999760,7810950,1,13,377.628183,100000,0,257.748092,99512,117952,23548308,109615,10,-1,2021-10-09.14:11:56
roadNetCA,1971281,5533214,1,13,502.378873,100000,0,153.653896,61489,233053,568905,188675,4,-1,2021-10-09.14:12:00
ssca2,1048577,157877986,1,13,951.250933,100000,0,1872.009682,1594050,1597752,120854216,2385954,5,-1,2021-10-09.14:12:56
wiki-links,5710993,130160392,1,13,9034.013662,100000,0,876.800969,186091,208859,50912775,198941,6,-1,2021-10-09.14:15:09
wikitalk,2394385,5021410,1,13,416.133084,100000,0,180.513877,100596,105499,12403664,103270,9,-1,2021-10-09.14:15:12
wiki_talk_en,2987536,24981163,1,13,617.096519,100000,0,317.547098,101017,106238,23268743,103907,8,-1,2021-10-09.14:15:20
ba-1m-8m,1000000,7999964,1,2,628.574684,100000,0,1219.745334,22022,111970,1857941,0,-1,-1,2021-10-09.14:15:37
baidu,2141301,17794839,1,2,1342.974004,100000,0,388.135976,98834,119885,10185994,0,-1,-1,2021-10-09.14:16:03
dbpedia,3966925,13820853,1,2,1620.266312,100000,0,324.375136,100828,117020,1823001,0,-1,-1,2021-10-09.14:16:22
er-1m-8m,1000000,8000000,1,2,919.638291,100000,0,332.300627,39668,55397,667518,0,-1,-1,2021-10-09.14:16:41
livej,4847571,68993773,1,2,4675.575528,100000,0,501.775721,112585,140252,10973125,0,-1,-1,2021-10-09.14:17:37
patent,6009555,16518948,1,2,3341.661035,100000,0,669.580803,107643,157218,2409731,0,-1,-1,2021-10-09.14:18:18
pokec,1632804,30622564,1,2,1765.016848,100000,0,527.353548,85828,126791,6152412,0,-1,-1,2021-10-09.14:18:47
rmat-1m-8m,999760,7810950,1,2,414.780951,100000,0,354.237254,100527,120272,30201426,0,-1,-1,2021-10-09.14:18:52
roadNetCA,1971281,5533214,1,2,598.525141,100000,0,450.276250,60665,200859,607720,0,-1,-1,2021-10-09.14:18:59
ssca2,1048577,157877986,1,2,1016.439856,100000,0,2184.262556,1591410,1652865,125468109,0,-1,-1,2021-10-09.14:20:02
wiki-links,5710993,130160392,1,2,9321.926985,100000,0,1035.398635,187291,203556,55161395,0,-1,-1,2021-10-09.14:22:24
wikitalk,2394385,5021410,1,2,530.120236,100000,0,291.756873,100608,105665,14363048,0,-1,-1,2021-10-09.14:22:28
wiki_talk_en,2987536,24981163,1,2,745.921838,100000,0,405.369657,99959,105807,21647344,0,-1,-1,2021-10-09.14:22:37
ba-1m-8m,1000000,7999964,1,3,564.500354,0,100000,34.300606,22045,0,154654,22045,-1,-1,2021-10-09.14:22:43
baidu,2141301,17794839,1,3,1282.991221,0,100000,241.649299,98881,0,6054551,98881,-1,-1,2021-10-09.14:23:07
dbpedia,3966925,13820853,1,3,1497.867153,0,100000,557.385197,100415,0,964947,100415,-1,-1,2021-10-09.14:23:24
er-1m-8m,1000000,8000000,1,3,861.368146,0,100000,38.242979,39116,0,430070,39116,-1,-1,2021-10-09.14:23:33
livej,4847571,68993773,1,3,4646.289766,0,100000,184.879202,111257,0,8201123,111257,-1,-1,2021-10-09.14:24:24
patent,6009555,16518948,1,3,3205.664251,0,100000,83.797319,107268,0,1531612,107268,-1,-1,2021-10-09.14:24:56
pokec,1632804,30622564,1,3,1722.540499,0,100000,120.906075,85954,0,3383389,85954,-1,-1,2021-10-09.14:25:20
rmat-1m-8m,999760,7810950,1,3,381.574961,0,100000,385.951866,100383,0,22533659,100383,-1,-1,2021-10-09.14:25:26
roadNetCA,1971281,5533214,1,3,509.910545,0,100000,21.105567,61193,0,96192,61193,-1,-1,2021-10-09.14:25:29
ssca2,1048577,157877986,1,3,941.123976,0,100000,1071.328657,1593289,0,120653114,1593289,-1,-1,2021-10-09.14:26:25
wiki-links,5710993,130160392,1,3,9081.723835,0,100000,1010.527207,189175,0,51177229,189175,-1,-1,2021-10-09.14:28:37
wikitalk,2394385,5021410,1,3,420.797484,0,100000,303.714668,99850,0,9369583,99850,-1,-1,2021-10-09.14:28:41
wiki_talk_en,2987536,24981163,1,3,619.508683,0,100000,713.461638,101119,0,21089780,101119,-1,-1,2021-10-09.14:28:48
ba-1m-8m,1000000,7999964,1,2,622.778875,0,100000,257.318099,21831,0,306280,0,-1,-1,2021-10-09.14:29:04
baidu,2141301,17794839,1,2,1341.704524,0,100000,431.016002,103057,0,20885426,0,-1,-1,2021-10-09.14:29:30
dbpedia,3966925,13820853,1,2,1622.669795,0,100000,827.056669,101042,0,2219790,0,-1,-1,2021-10-09.14:29:50
er-1m-8m,1000000,8000000,1,2,923.927476,0,100000,378.464804,39581,0,870574,0,-1,-1,2021-10-09.14:30:08
livej,4847571,68993773,1,2,4701.362035,0,100000,359.480891,113031,0,16995922,0,-1,-1,2021-10-09.14:31:05
