model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
er-1m-8m,1000000,8000000,1,3,1038.421855,100000,0,85.803632,27871,67073,666419,442817,-1,2021-09-16.23:29:40
livej,4847571,68993773,1,3,4694.152152,100000,0,246.851875,94609,159182,11245600,772853,-1,2021-09-16.23:30:31
patent,6009555,16518948,1,3,3307.623307,100000,0,201.674964,82933,184885,2436462,1040554,-1,2021-09-16.23:31:05
pokec,1632804,30622564,1,3,1731.554227,100000,0,196.696660,64053,148113,6084258,717031,-1,2021-09-16.23:31:29
rmat-1m-8m,999760,7810950,1,3,388.253562,100000,0,261.444378,86540,132444,28540764,631147,-1,2021-09-16.23:31:34
roadNetCA,1971281,5533214,1,3,535.537493,100000,0,98.876110,12984,256057,629109,907597,-1,2021-09-16.23:31:37
ssca2,1048577,157877986,1,3,1166.689511,100000,0,2366.991472,1536945,1685050,126380938,12038632,-1,2021-09-16.23:32:34
wiki-links,5710993,130160392,1,3,9213.342002,100000,0,772.442178,174357,215105,55314377,766342,-1,2021-09-16.23:34:48
wikitalk,2394385,5021410,1,3,453.685601,100000,0,198.016109,96544,108462,12564954,1067790,-1,2021-09-16.23:34:51
wiki_talk_en,2987536,24981163,1,3,661.530924,100000,0,293.849720,96045,109809,21872581,937279,-1,2021-09-16.23:34:59
ba-1m-8m,1000000,7999964,1,2,634.683504,0,100000,253.460454,21824,0,305984,0,-1,2021-09-16.23:35:14
baidu,2141301,17794839,1,2,1352.301220,0,100000,374.776630,97889,0,11628314,0,-1,2021-09-16.23:35:40
dbpedia,3966925,13820853,1,2,1626.337689,0,100000,824.922157,100636,0,1994016,0,-1,2021-09-16.23:36:00
er-1m-8m,1000000,8000000,1,2,1087.146061,0,100000,394.053030,39718,0,875956,0,-1,2021-09-16.23:36:18
livej,4847571,68993773,1,2,4741.770478,0,100000,361.785323,113817,0,17296116,0,-1,2021-09-16.23:37:16
patent,6009555,16518948,1,2,3372.011767,0,100000,375.500650,108701,0,3026176,0,-1,2021-09-16.23:37:56
pokec,1632804,30622564,1,2,1779.747421,0,100000,342.719427,86820,0,6921072,0,-1,2021-09-16.23:38:25
rmat-1m-8m,999760,7810950,1,2,420.531089,0,100000,374.612460,100490,0,46073340,0,-1,2021-09-16.23:38:30
roadNetCA,1971281,5533214,1,2,608.196503,0,100000,184.052561,61241,0,191064,0,-1,2021-09-16.23:38:36
ssca2,1048577,157877986,1,2,1221.037387,0,100000,1780.451509,1590062,0,240925246,0,-1,2021-09-16.23:39:39
wiki-links,5710993,130160392,1,2,9310.961408,0,100000,1097.653790,185822,0,99312192,0,-1,2021-09-16.23:42:02
wikitalk,2394385,5021410,1,2,531.325877,0,100000,390.703814,100695,0,22314002,0,-1,2021-09-16.23:42:06
wiki_talk_en,2987536,24981163,1,2,754.459630,0,100000,694.597818,100115,0,34050340,0,-1,2021-09-16.23:42:15
ba-1m-8m,1000000,7999964,1,3,544.912278,0,100000,35.076226,21785,0,152782,21785,-1,2021-09-16.23:42:20
baidu,2141301,17794839,1,3,1302.060423,0,100000,242.827897,98693,0,6069973,98693,-1,2021-09-16.23:42:45
dbpedia,3966925,13820853,1,3,1551.534929,0,100000,551.880950,101017,0,991777,101017,-1,2021-09-16.23:43:02
er-1m-8m,1000000,8000000,1,3,1045.850647,0,100000,39.008548,39045,0,429547,39045,-1,2021-09-16.23:43:11
livej,4847571,68993773,1,3,4704.985000,0,100000,196.795088,114730,0,8777976,114730,-1,2021-09-16.23:44:02
patent,6009555,16518948,1,3,3313.882864,0,100000,84.547724,106834,0,1504622,106834,-1,2021-09-16.23:44:35
pokec,1632804,30622564,1,3,1740.067510,0,100000,118.163383,85204,0,3344973,85204,-1,2021-09-16.23:45:00
rmat-1m-8m,999760,7810950,1,3,390.655061,0,100000,366.773750,99493,0,20344983,99493,-1,2021-09-16.23:45:04
roadNetCA,1971281,5533214,1,3,543.943844,0,100000,21.174613,61122,0,96149,61122,-1,2021-09-16.23:45:08
ssca2,1048577,157877986,1,3,1163.096107,0,100000,1063.343662,1584131,0,119986955,1584131,-1,2021-09-16.23:46:04
wiki-links,5710993,130160392,1,3,9184.122801,0,100000,1012.481842,185393,0,49396569,185393,-1,2021-09-16.23:48:18
wikitalk,2394385,5021410,1,3,455.291963,0,100000,333.831332,100455,0,10952574,100455,-1,2021-09-16.23:48:21
wiki_talk_en,2987536,24981163,1,3,663.746724,0,100000,651.674338,100006,0,17297841,100006,-1,2021-09-16.23:48:29
ba-1m-8m,1000000,7999964,1,2,638.455030,100000,0,1223.601761,21827,112023,1864996,0,-1,2021-09-16.23:48:45
baidu,2141301,17794839,1,2,1349.075922,100000,0,441.774193,103298,123952,14371755,0,-1,2021-09-16.23:49:12
dbpedia,3966925,13820853,1,2,1617.714969,100000,0,322.269071,101226,117692,1796553,0,-1,2021-09-16.23:49:31
er-1m-8m,1000000,8000000,1,2,1085.693747,100000,0,341.874192,39741,55328,666598,0,-1,2021-09-16.23:49:50
livej,4847571,68993773,1,2,4727.124608,100000,0,516.868622,114801,143440,11764996,0,-1,2021-09-16.23:50:47
patent,6009555,16518948,1,2,3352.976173,100000,0,662.069967,105247,155327,2401606,0,-1,2021-09-16.23:51:28
pokec,1632804,30622564,1,2,1804.950453,100000,0,517.254341,85800,124923,6015278,0,-1,2021-09-16.23:51:56
rmat-1m-8m,999760,7810950,1,2,419.777893,100000,0,333.806958,99507,119188,27949575,0,-1,2021-09-16.23:52:01
roadNetCA,1971281,5533214,1,2,595.948605,100000,0,454.255344,60800,203023,615705,0,-1,2021-09-16.23:52:07
ssca2,1048577,157877986,1,2,1225.892564,100000,0,2169.693802,1587589,1648953,125346402,0,-1,2021-09-16.23:53:11
wiki-links,5710993,130160392,1,2,9343.465370,100000,0,1037.349933,184647,200719,56185166,0,-1,2021-09-16.23:55:34
wikitalk,2394385,5021410,1,2,531.743128,100000,0,280.138575,99970,105112,12882085,0,-1,2021-09-16.23:55:38
wiki_talk_en,2987536,24981163,1,2,748.146688,100000,0,404.027224,99817,105732,21612750,0,-1,2021-09-16.23:55:46
ba-1m-8m,1000000,7999964,1,3,553.673984,100000,0,159.356993,-32916,166203,1859817,363678,-1,2021-09-16.23:55:52
baidu,2141301,17794839,1,3,1304.221637,100000,0,213.358303,85602,133417,10244887,814845,-1,2021-09-16.23:56:17
dbpedia,3966925,13820853,1,3,1547.601837,100000,0,130.141101,90489,128318,1831616,1109025,-1,2021-09-16.23:56:33
er-1m-8m,1000000,8000000,1,3,1037.458778,100000,0,85.027973,27936,66309,658945,436379,-1,2021-09-16.23:56:42
livej,4847571,68993773,1,3,4696.023714,100000,0,246.171789,94732,159598,11408158,767895,-1,2021-09-16.23:57:34
patent,6009555,16518948,1,3,3305.977362,100000,0,198.074157,81919,182675,2410701,1031469,-1,2021-09-16.23:58:07
pokec,1632804,30622564,1,3,1735.359876,100000,0,195.397800,65202,147647,6034933,717756,-1,2021-09-16.23:58:31
rmat-1m-8m,999760,7810950,1,3,386.689553,100000,0,279.698148,87530,133996,31131973,636543,-1,2021-09-16.23:58:36
roadNetCA,1971281,5533214,1,3,535.571974,100000,0,99.063900,13312,255797,627115,909536,-1,2021-09-16.23:58:39
ssca2,1048577,157877986,1,3,1180.784417,100000,0,2363.519557,1534469,1684531,126412541,11990000,-1,2021-09-16.23:59:37
wiki-links,5710993,130160392,1,3,9225.823909,100000,0,839.177002,173200,223031,60007310,774439,-1,2021-09-17.00:01:50
wikitalk,2394385,5021410,1,3,453.096655,100000,0,218.785235,97223,109478,14859872,1069569,-1,2021-09-17.00:01:54
wiki_talk_en,2987536,24981163,1,3,660.920973,100000,0,292.137505,96240,109522,21610680,934979,-1,2021-09-17.00:02:01
ba-1m-8m,1000000,7999964,1,2,635.058538,0,100000,256.063390,22110,0,310326,0,-1,2021-09-17.00:02:16
baidu,2141301,17794839,1,2,1356.444422,0,100000,377.466392,98604,0,11911458,0,-1,2021-09-17.00:02:42
dbpedia,3966925,13820853,1,2,1621.075061,0,100000,840.272261,101693,0,1832630,0,-1,2021-09-17.00:03:02
er-1m-8m,1000000,8000000,1,2,1087.082729,0,100000,376.731943,39528,0,869830,0,-1,2021-09-17.00:03:21
livej,4847571,68993773,1,2,4743.822810,0,100000,351.005543,111358,0,16238386,0,-1,2021-09-17.00:04:18
patent,6009555,16518948,1,2,3376.353464,0,100000,370.665142,106167,0,2976116,0,-1,2021-09-17.00:04:58
pokec,1632804,30622564,1,2,1785.976359,0,100000,335.537389,84874,0,6679982,0,-1,2021-09-17.00:05:27
rmat-1m-8m,999760,7810950,1,2,419.897216,0,100000,353.387971,99795,0,41194572,0,-1,2021-09-17.00:05:32
roadNetCA,1971281,5533214,1,2,607.487686,0,100000,182.625737,60792,0,189496,0,-1,2021-09-17.00:05:37
ssca2,1048577,157877986,1,2,1208.243821,0,100000,1775.980388,1592621,0,241013442,0,-1,2021-09-17.00:06:41
wiki-links,5710993,130160392,1,2,9262.278442,0,100000,1056.533712,182918,0,92867246,0,-1,2021-09-17.00:09:04
wikitalk,2394385,5021410,1,2,532.330383,0,100000,372.197744,99952,0,18747438,0,-1,2021-09-17.00:09:08
wiki_talk_en,2987536,24981163,1,2,751.176045,0,100000,693.478192,100093,0,34244316,0,-1,2021-09-17.00:09:16
ba-1m-8m,1000000,7999964,1,3,543.381846,0,100000,34.813768,22022,0,154539,22022,-1,2021-09-17.00:09:22
baidu,2141301,17794839,1,3,1301.691628,0,100000,243.011007,98750,0,6085154,98750,-1,2021-09-17.00:09:47
dbpedia,3966925,13820853,1,3,1550.182647,0,100000,557.852903,101393,0,920157,101393,-1,2021-09-17.00:10:04
er-1m-8m,1000000,8000000,1,3,1049.031609,0,100000,39.409120,39502,0,434604,39502,-1,2021-09-17.00:10:13
livej,4847571,68993773,1,3,4704.537745,0,100000,189.329760,111758,0,8145637,111758,-1,2021-09-17.00:11:04
patent,6009555,16518948,1,3,3325.625597,0,100000,83.202185,105260,0,1468495,105260,-1,2021-09-17.00:11:37
pokec,1632804,30622564,1,3,1737.964138,0,100000,119.298422,85918,0,3383556,85918,-1,2021-09-17.00:12:02
rmat-1m-8m,999760,7810950,1,3,395.531418,0,100000,365.922070,99253,0,20285646,99253,-1,2021-09-17.00:12:07
roadNetCA,1971281,5533214,1,3,544.271849,0,100000,21.286199,61208,0,96484,61208,-1,2021-09-17.00:12:10
ssca2,1048577,157877986,1,3,1158.112686,0,100000,1066.487212,1586445,0,120074509,1586445,-1,2021-09-17.00:13:06
wiki-links,5710993,130160392,1,3,9239.913802,0,100000,971.472334,189518,0,48067471,189518,-1,2021-09-17.00:15:20
wikitalk,2394385,5021410,1,3,455.340689,0,100000,335.625148,100532,0,11060336,100532,-1,2021-09-17.00:15:23
wiki_talk_en,2987536,24981163,1,3,665.651551,0,100000,723.330575,101132,0,21313358,101132,-1,2021-09-17.00:15:31
ba-1m-8m,1000000,7999964,1,2,636.088809,100000,0,1220.397077,21979,112008,1856624,0,-1,2021-09-17.00:15:47
baidu,2141301,17794839,1,2,1349.469152,100000,0,387.293462,99118,119995,10079722,0,-1,2021-09-17.00:16:14
dbpedia,3966925,13820853,1,2,1623.504998,100000,0,324.514635,100703,116859,1568783,0,-1,2021-09-17.00:16:33
er-1m-8m,1000000,8000000,1,2,1087.351304,100000,0,343.220616,39867,55802,671454,0,-1,2021-09-17.00:16:52
livej,4847571,68993773,1,2,4722.773723,100000,0,522.918355,116269,144837,11786954,0,-1,2021-09-17.00:17:49
patent,6009555,16518948,1,2,3370.885374,100000,0,676.776263,107443,158429,2455555,0,-1,2021-09-17.00:18:30
pokec,1632804,30622564,1,2,1783.165571,100000,0,516.399556,86239,125651,5957857,0,-1,2021-09-17.00:18:59
rmat-1m-8m,999760,7810950,1,2,415.897229,100000,0,336.447322,99496,119361,28148565,0,-1,2021-09-17.00:19:04
roadNetCA,1971281,5533214,1,2,600.497790,100000,0,448.737493,61523,202456,612952,0,-1,2021-09-17.00:19:10
ssca2,1048577,157877986,1,2,1252.050177,100000,0,2180.974740,1596704,1659208,126100217,0,-1,2021-09-17.00:20:13
wiki-links,5710993,130160392,1,2,9343.810917,100000,0,1059.298596,187459,204910,56822478,0,-1,2021-09-17.00:22:36
wikitalk,2394385,5021410,1,2,534.291284,100000,0,299.027324,100611,105863,14541390,0,-1,2021-09-17.00:22:41
wiki_talk_en,2987536,24981163,1,2,749.258176,100000,0,398.825984,100018,105839,21224076,0,-1,2021-09-17.00:22:49
ba-1m-8m,1000000,7999964,1,3,555.045486,100000,0,159.450255,-33055,166218,1839268,367962,-1,2021-09-17.00:22:54
baidu,2141301,17794839,1,3,1304.751320,100000,0,212.287641,85888,132470,10194543,810505,-1,2021-09-17.00:23:19
dbpedia,3966925,13820853,1,3,1548.091665,100000,0,131.604544,90982,128619,1954709,1122819,-1,2021-09-17.00:23:36
er-1m-8m,1000000,8000000,1,3,1043.290414,100000,0,84.401430,28202,66713,664894,432403,-1,2021-09-17.00:23:45
livej,4847571,68993773,1,3,4707.102926,100000,0,248.806912,96300,159290,11605065,769170,-1,2021-09-17.00:24:36
patent,6009555,16518948,1,3,3307.410666,100000,0,201.448005,82278,183483,2441264,1027328,-1,2021-09-17.00:25:09
pokec,1632804,30622564,1,3,1742.600853,100000,0,194.952638,64661,147542,6011099,719783,-1,2021-09-17.00:25:34
rmat-1m-8m,999760,7810950,1,3,388.410313,100000,0,282.085912,87506,133458,30690180,635833,-1,2021-09-17.00:25:38
roadNetCA,1971281,5533214,1,3,536.783906,100000,0,99.876997,11902,255474,625941,908011,-1,2021-09-17.00:25:42
ssca2,1048577,157877986,1,3,1166.726011,100000,0,2355.649469,1527952,1679700,125970694,11950852,-1,2021-09-17.00:26:39
wiki-links,5710993,130160392,1,3,9211.659020,100000,0,812.724829,169149,216844,57316082,776228,-1,2021-09-17.00:28:53
wikitalk,2394385,5021410,1,3,452.294716,100000,0,204.503214,96506,108574,13034268,1073642,-1,2021-09-17.00:28:56
wiki_talk_en,2987536,24981163,1,3,660.744800,100000,0,292.064032,96234,109956,21596653,936231,-1,2021-09-17.00:29:03
ba-1m-8m,1000000,7999964,1,2,633.383607,0,100000,253.272499,21903,0,307220,0,-1,2021-09-17.00:29:18
baidu,2141301,17794839,1,2,1350.034332,0,100000,379.773364,98687,0,12267614,0,-1,2021-09-17.00:29:45
dbpedia,3966925,13820853,1,2,1624.802378,0,100000,833.050305,101561,0,2094776,0,-1,2021-09-17.00:30:05
er-1m-8m,1000000,8000000,1,2,1091.981103,0,100000,385.101809,39006,0,857106,0,-1,2021-09-17.00:30:23
livej,4847571,68993773,1,2,4737.258916,0,100000,361.939719,112554,0,17447032,0,-1,2021-09-17.00:31:20
patent,6009555,16518948,1,2,3362.556672,0,100000,369.075672,105906,0,2883286,0,-1,2021-09-17.00:32:01
pokec,1632804,30622564,1,2,1792.616385,0,100000,346.285521,85946,0,6824826,0,-1,2021-09-17.00:32:29
rmat-1m-8m,999760,7810950,1,2,419.895714,0,100000,366.771297,100264,0,45144270,0,-1,2021-09-17.00:32:34
roadNetCA,1971281,5533214,1,2,608.556311,0,100000,185.234017,61485,0,193082,0,-1,2021-09-17.00:32:40
ssca2,1048577,157877986,1,2,1231.698062,0,100000,1770.718989,1585325,0,240163290,0,-1,2021-09-17.00:33:43
wiki-links,5710993,130160392,1,2,9331.377847,0,100000,1068.411767,184185,0,95085878,0,-1,2021-09-17.00:36:06
wikitalk,2394385,5021410,1,2,532.184874,0,100000,377.479341,99933,0,19189650,0,-1,2021-09-17.00:36:10
wiki_talk_en,2987536,24981163,1,2,753.814216,0,100000,747.768474,101242,0,42186060,0,-1,2021-09-17.00:36:18
ba-1m-8m,1000000,7999964,1,3,547.923589,0,100000,34.965771,22022,0,154436,22022,-1,2021-09-17.00:36:24
baidu,2141301,17794839,1,3,1304.124053,0,100000,242.592155,98869,0,5944296,98869,-1,2021-09-17.00:36:49
dbpedia,3966925,13820853,1,3,1549.418082,0,100000,552.947998,101270,0,957937,101270,-1,2021-09-17.00:37:06
er-1m-8m,1000000,8000000,1,3,1042.029482,0,100000,39.487153,39658,0,436402,39658,-1,2021-09-17.00:37:15
livej,4847571,68993773,1,3,4709.254748,0,100000,191.689918,113852,0,8276910,113852,-1,2021-09-17.00:38:06
patent,6009555,16518948,1,3,3315.568319,0,100000,83.599450,105544,0,1447829,105544,-1,2021-09-17.00:38:39
pokec,1632804,30622564,1,3,1743.439459,0,100000,120.927761,86611,0,3473222,86611,-1,2021-09-17.00:39:04
rmat-1m-8m,999760,7810950,1,3,392.839549,0,100000,369.745096,99488,0,20494942,99488,-1,2021-09-17.00:39:08
roadNetCA,1971281,5533214,1,3,544.180024,0,100000,21.371099,61384,0,96611,61384,-1,2021-09-17.00:39:12
ssca2,1048577,157877986,1,3,1163.991805,0,100000,1068.528803,1591545,0,120653853,1591545,-1,2021-09-17.00:40:08
wiki-links,5710993,130160392,1,3,9168.398049,0,100000,1128.816523,184840,0,53712718,184840,-1,2021-09-17.00:42:22
wikitalk,2394385,5021410,1,3,458.737348,0,100000,334.334303,100507,0,10983658,100507,-1,2021-09-17.00:42:26
wiki_talk_en,2987536,24981163,1,3,664.803436,0,100000,648.747226,100176,0,17267228,100176,-1,2021-09-17.00:42:33
ba-1m-8m,1000000,7999964,1,2,639.662674,100000,0,1219.961181,22000,111410,1843741,0,-1,2021-09-17.00:42:50
baidu,2141301,17794839,1,2,1345.781158,100000,0,386.367974,98990,120459,10143379,0,-1,2021-09-17.00:43:16
dbpedia,3966925,13820853,1,2,1618.948655,100000,0,322.364565,101368,117716,1564914,0,-1,2021-09-17.00:43:36
er-1m-8m,1000000,8000000,1,2,1082.146274,100000,0,338.218016,39237,54695,657197,0,-1,2021-09-17.00:43:54
livej,4847571,68993773,1,2,4749.321360,100000,0,509.209189,113810,141606,11539049,0,-1,2021-09-17.00:44:52
patent,6009555,16518948,1,2,3357.619917,100000,0,679.583667,108740,159641,2530251,0,-1,2021-09-17.00:45:32
pokec,1632804,30622564,1,2,1778.149032,100000,0,519.405398,85215,124747,5979091,0,-1,2021-09-17.00:46:01
rmat-1m-8m,999760,7810950,1,2,418.517078,100000,0,335.544970,99161,119475,28377171,0,-1,2021-09-17.00:46:06
roadNetCA,1971281,5533214,1,2,595.777280,100000,0,458.149580,61044,205528,623937,0,-1,2021-09-17.00:46:12
ssca2,1048577,157877986,1,2,1248.643418,100000,0,2167.297980,1592285,1652842,125349593,0,-1,2021-09-17.00:47:16
wiki-links,5710993,130160392,1,2,9270.366061,100000,0,1002.810282,186168,201696,52561813,0,-1,2021-09-17.00:49:38
wikitalk,2394385,5021410,1,2,531.126439,100000,0,286.959614,100103,105343,13409181,0,-1,2021-09-17.00:49:42
wiki_talk_en,2987536,24981163,1,2,748.850741,100000,0,407.179084,100110,106018,21816497,0,-1,2021-09-17.00:49:51
ba-1m-8m,1000000,7999964,1,3,551.121899,100000,0,159.390124,-33099,167015,1862584,360538,-1,2021-09-17.00:49:56
baidu,2141301,17794839,1,3,1299.732915,100000,0,256.296234,89769,136878,14247927,819058,-1,2021-09-17.00:50:21
dbpedia,3966925,13820853,1,3,1548.909584,100000,0,129.366051,90628,128233,1775576,1119722,-1,2021-09-17.00:50:38
er-1m-8m,1000000,8000000,1,3,1027.996003,100000,0,86.944007,28120,66963,665785,449618,-1,2021-09-17.00:50:47
livej,4847571,68993773,1,3,4714.895581,100000,0,240.959830,94066,157706,10925508,774295,-1,2021-09-17.00:51:38
patent,6009555,16518948,1,3,3296.597203,100000,0,198.104525,81442,182326,2435701,1020465,-1,2021-09-17.00:52:11
pokec,1632804,30622564,1,3,1734.377826,100000,0,194.542026,64948,147229,5998581,719572,-1,2021-09-17.00:52:36
rmat-1m-8m,999760,7810950,1,3,388.674650,100000,0,283.787038,87399,134052,31143441,634277,-1,2021-09-17.00:52:40
roadNetCA,1971281,5533214,1,3,535.395802,100000,0,98.359847,13737,254685,624389,909405,-1,2021-09-17.00:52:44
ssca2,1048577,157877986,1,3,1190.250219,100000,0,2340.785945,1530969,1677138,125784627,11886053,-1,2021-09-17.00:53:41
wiki-links,5710993,130160392,1,3,9189.419895,100000,0,777.090421,176211,216198,56234329,768622,-1,2021-09-17.00:55:54
wikitalk,2394385,5021410,1,3,452.002145,100000,0,202.718339,96467,108736,12739334,1067451,-1,2021-09-17.00:55:58
wiki_talk_en,2987536,24981163,1,3,660.641573,100000,0,291.400862,96139,109703,21298413,951542,-1,2021-09-17.00:56:05
ba-1m-8m,1000000,7999964,1,2,654.775690,0,100000,253.638185,22038,0,309202,0,-1,2021-09-17.00:56:20
baidu,2141301,17794839,1,2,1352.696759,0,100000,430.366464,102627,0,20641616,0,-1,2021-09-17.00:56:47
dbpedia,3966925,13820853,1,2,1622.774779,0,100000,831.885062,101280,0,2140920,0,-1,2021-09-17.00:57:07
er-1m-8m,1000000,8000000,1,2,1088.606783,0,100000,376.609890,39126,0,861134,0,-1,2021-09-17.00:57:25
livej,4847571,68993773,1,2,4763.422934,0,100000,354.423207,111902,0,16606788,0,-1,2021-09-17.00:58:22
patent,6009555,16518948,1,2,3373.311161,0,100000,370.045157,106716,0,2968902,0,-1,2021-09-17.00:59:03
pokec,1632804,30622564,1,2,1789.926909,0,100000,344.413632,86246,0,6867818,0,-1,2021-09-17.00:59:31
rmat-1m-8m,999760,7810950,1,2,420.720817,0,100000,368.289055,100792,0,45409894,0,-1,2021-09-17.00:59:36
roadNetCA,1971281,5533214,1,2,611.215243,0,100000,182.228741,61298,0,191622,0,-1,2021-09-17.00:59:42
ssca2,1048577,157877986,1,2,1210.928427,0,100000,1777.899240,1592933,0,241235892,0,-1,2021-09-17.01:00:45
wiki-links,5710993,130160392,1,2,9358.317587,0,100000,1089.204864,183820,0,96774738,0,-1,2021-09-17.01:03:08
wikitalk,2394385,5021410,1,2,532.974963,0,100000,390.793744,100635,0,22436654,0,-1,2021-09-17.01:03:12
wiki_talk_en,2987536,24981163,1,2,753.536914,0,100000,694.492384,100067,0,34291320,0,-1,2021-09-17.01:03:21
ba-1m-8m,1000000,7999964,1,3,543.562115,0,100000,34.804110,22093,0,155051,22093,-1,2021-09-17.01:03:26
baidu,2141301,17794839,1,3,1307.719703,0,100000,238.067756,98357,0,5917746,98357,-1,2021-09-17.01:03:51
dbpedia,3966925,13820853,1,3,1548.496555,0,100000,558.283920,100780,0,866985,100780,-1,2021-09-17.01:04:08
er-1m-8m,1000000,8000000,1,3,1032.131586,0,100000,39.461382,40117,0,441725,40117,-1,2021-09-17.01:04:17
livej,4847571,68993773,1,3,4701.110826,0,100000,199.838632,114770,0,8896832,114770,-1,2021-09-17.01:05:09
patent,6009555,16518948,1,3,3307.626779,0,100000,83.368036,105876,0,1476087,105876,-1,2021-09-17.01:05:42
pokec,1632804,30622564,1,3,1745.496388,0,100000,119.413667,86237,0,3422030,86237,-1,2021-09-17.01:06:06
rmat-1m-8m,999760,7810950,1,3,394.077884,0,100000,400.520248,100753,0,22835043,100753,-1,2021-09-17.01:06:11
roadNetCA,1971281,5533214,1,3,542.695853,0,100000,21.557081,61055,0,95764,61055,-1,2021-09-17.01:06:14
ssca2,1048577,157877986,1,3,1180.450449,0,100000,1073.708718,1595299,0,120842012,1595299,-1,2021-09-17.01:07:10
wiki-links,5710993,130160392,1,3,9215.665264,0,100000,1023.445820,189894,0,51935045,189894,-1,2021-09-17.01:09:24
wikitalk,2394385,5021410,1,3,455.677093,0,100000,336.086364,100646,0,11029975,100646,-1,2021-09-17.01:09:27
wiki_talk_en,2987536,24981163,1,3,666.883212,0,100000,722.722226,101099,0,21080792,101099,-1,2021-09-17.01:09:35
ba-1m-8m,1000000,7999964,1,2,637.364278,100000,0,1208.554653,21978,111622,1851303,0,-1,2021-09-17.01:09:51
baidu,2141301,17794839,1,2,1341.131267,100000,0,382.133245,98241,119199,9813446,0,-1,2021-09-17.01:10:18
dbpedia,3966925,13820853,1,2,1623.022083,100000,0,322.679890,100149,116383,1674908,0,-1,2021-09-17.01:10:38
er-1m-8m,1000000,8000000,1,2,1073.941533,100000,0,338.057715,39620,55434,666606,0,-1,2021-09-17.01:10:56
livej,4847571,68993773,1,2,4730.173053,100000,0,512.390704,114003,141522,11617157,0,-1,2021-09-17.01:11:53
patent,6009555,16518948,1,2,3366.690019,100000,0,677.163602,108385,159204,2438542,0,-1,2021-09-17.01:12:34
pokec,1632804,30622564,1,2,1783.484234,100000,0,526.342514,86291,126407,6130053,0,-1,2021-09-17.01:13:03
rmat-1m-8m,999760,7810950,1,2,416.969480,100000,0,354.403941,100424,119843,30180009,0,-1,2021-09-17.01:13:08
roadNetCA,1971281,5533214,1,2,600.640968,100000,0,456.130576,61168,203038,615012,0,-1,2021-09-17.01:13:14
ssca2,1048577,157877986,1,2,1230.055239,100000,0,2165.283366,1589197,1648987,125065030,0,-1,2021-09-17.01:14:17
wiki-links,5710993,130160392,1,2,9352.331563,100000,0,1027.676934,185270,202351,54187476,0,-1,2021-09-17.01:16:40
wikitalk,2394385,5021410,1,2,530.545475,100000,0,298.832753,100539,105651,14522639,0,-1,2021-09-17.01:16:44
wiki_talk_en,2987536,24981163,1,2,752.352984,100000,0,453.572550,101036,106884,25634832,0,-1,2021-09-17.01:16:53
ba-1m-8m,1000000,7999964,1,3,552.862246,100000,0,160.583867,-33187,167252,1873010,374606,-1,2021-09-17.01:16:58
baidu,2141301,17794839,1,3,1298.574945,100000,0,213.543685,86125,132459,10230027,814133,-1,2021-09-17.01:17:23
dbpedia,3966925,13820853,1,3,1548.831221,100000,0,129.365771,91875,129403,1790091,1123861,-1,2021-09-17.01:17:40
er-1m-8m,1000000,8000000,1,3,1036.314139,100000,0,86.658377,28173,66759,665071,436766,-1,2021-09-17.01:17:49
livej,4847571,68993773,1,3,4709.723940,100000,0,240.730640,93003,157863,10582036,772079,-1,2021-09-17.01:18:40
patent,6009555,16518948,1,3,3295.096335,100000,0,196.097415,81514,181660,2355680,1013883,-1,2021-09-17.01:19:13
pokec,1632804,30622564,1,3,1732.866805,100000,0,194.833676,64976,147004,5997724,723071,-1,2021-09-17.01:19:38
rmat-1m-8m,999760,7810950,1,3,386.828395,100000,0,279.418484,87623,134175,31057633,635751,-1,2021-09-17.01:19:42
roadNetCA,1971281,5533214,1,3,535.753842,100000,0,101.192250,12721,256195,628812,936410,-1,2021-09-17.01:19:46
ssca2,1048577,157877986,1,3,1165.458827,100000,0,2355.717047,1526895,1679305,125808451,11956616,-1,2021-09-17.01:20:43
wiki-links,5710993,130160392,1,3,9226.297120,100000,0,850.486015,172706,213466,62230123,750033,-1,2021-09-17.01:22:57
wikitalk,2394385,5021410,1,3,453.720486,100000,0,218.263515,97225,109613,15145723,1057264,-1,2021-09-17.01:23:00
wiki_talk_en,2987536,24981163,1,3,661.385072,100000,0,299.201679,96195,109669,22024470,960467,-1,2021-09-17.01:23:07
ba-1m-8m,1000000,7999964,1,2,634.522404,0,100000,254.956585,22073,0,309738,0,-1,2021-09-17.01:23:22
baidu,2141301,17794839,1,2,1354.930395,0,100000,379.347872,98693,0,12108814,0,-1,2021-09-17.01:23:49
dbpedia,3966925,13820853,1,2,1620.329804,0,100000,846.890653,101431,0,1828760,0,-1,2021-09-17.01:24:09
er-1m-8m,1000000,8000000,1,2,1091.337064,0,100000,372.274199,39264,0,862988,0,-1,2021-09-17.01:24:27
livej,4847571,68993773,1,2,4756.958330,0,100000,358.181555,112608,0,16938604,0,-1,2021-09-17.01:25:24
patent,6009555,16518948,1,2,3374.409701,0,100000,375.572920,108717,0,3061380,0,-1,2021-09-17.01:26:05
pokec,1632804,30622564,1,2,1789.792099,0,100000,342.928925,85885,0,6757040,0,-1,2021-09-17.01:26:33
